Temps;EA0;Temps;EA1
0;-0.136157399974763;0;-5.58036125451326
0.008;-0.136157399974763;0.008;-5.56036891788244
0.016;-0.121249595656991;0.016;-4.83064863085747
0.024;-0.111311059445143;0.024;-4.54575783386826
0.032;-0.121249595656991;0.032;-5.01557774469256
0.04;-0.131188131868839;0.04;-5.4254206456244
0.048;-0.136157399974763;0.048;-5.59535550698638
0.056;-0.136157399974763;0.056;-5.56036891788244
0.064;-0.116280327551067;0.064;-4.83564671501517
0.072;-0.116280327551067;0.072;-4.68570419028401
0.08;-0.121249595656991;0.08;-5.12553559616208
0.088;-0.131188131868839;0.088;-5.46540531888604
0.096;-0.136157399974763;0.096;-5.64033826440573
0.104;-0.121249595656991;0.104;-5.18051452189684
0.112;-0.0914339870214462;0.112;-2.82641688361764
0.12;-0.116280327551067;0.12;-4.79566204175353
0.128;-0.121249595656991;0.128;-5.19051069021225
0.136;-0.136157399974763;0.136;-5.53537849709392
0.144;-0.136157399974763;0.144;-5.58535933867097
0.152;-0.116280327551067;0.152;-4.84064479917288
0.16;-0.106341791339219;0.16;-4.45579231902957
0.168;-0.121249595656991;0.168;-4.94060648232698
0.176;-0.131188131868839;0.176;-5.42042256146669
0.184;-0.136157399974763;0.184;-5.59035742282867
0.192;-0.131188131868839;0.192;-5.55537083372474
0.2;-0.116280327551067;0.2;-4.80066012591124
0.208;-0.106341791339219;0.208;-4.60573484376073
0.216;-0.126218863762915;0.216;-5.08055283874273
0.224;-0.131188131868839;0.224;-5.46540531888604
0.232;-0.146095936186612;0.232;-5.60035359114409
0.24;-0.131188131868839;0.24;-5.56536700204015
0.248;-0.116280327551067;0.248;-4.6707099378109
0.256;-0.116280327551067;0.256;-4.76067545264959
0.264;-0.126218863762915;0.264;-5.21550111100078
0.272;-0.136157399974763;0.272;-5.5203842446208
0.28;-0.136157399974763;0.28;-5.65533251687884
0.288;-0.116280327551067;0.288;-4.91061797738075
0.296;-0.101372523233294;0.296;-4.19089385867119
0.304;-0.121249595656991;0.304;-4.94060648232698
0.312;-0.126218863762915;0.312;-5.330457046628
0.32;-0.136157399974763;0.32;-5.56536700204015
0.328;-0.136157399974763;0.328;-5.57036508619785
0.336;-0.116280327551067;0.336;-4.80565821006894
0.344;-0.111311059445143;0.344;-4.54575783386826
0.352;-0.126218863762915;0.352;-5.1405298486352
0.36;-0.136157399974763;0.36;-5.53038041293621
0.368;-0.136157399974763;0.368;-5.6103497594595
0.376;-0.126218863762915;0.376;-5.13053368031979
0.384;-0.101372523233294;0.384;-4.14591110125184
0.392;-0.116280327551067;0.392;-4.81065629422665
0.4;-0.131188131868839;0.4;-5.30046854168177
0.408;-0.136157399974763;0.408;-5.55037274956703
0.416;-0.136157399974763;0.416;-5.60035359114409
0.424;-0.121249595656991;0.424;-4.90561989322305
0.432;-0.111311059445143;0.432;-4.55575400218368
0.44;-0.126218863762915;0.44;-5.03057199716568
0.448;-0.136157399974763;0.448;-5.43541681393981
0.456;-0.131188131868839;0.456;-5.58036125451326
0.464;-0.141126668080688;0.464;-5.56536700204015
0.472;-0.121249595656991;0.472;-4.84064479917288
0.48;-0.116280327551067;0.48;-4.74068311601877
0.488;-0.131188131868839;0.488;-5.22049919515848
0.496;-0.136157399974763;0.496;-5.49039573967457
0.504;-0.141126668080688;0.504;-5.58036125451326
0.512;-0.116280327551067;0.512;-4.8656352199614
0.52;-0.111311059445143;0.52;-4.49577699229121
0.528;-0.121249595656991;0.528;-4.87063330411911
0.536;-0.136157399974763;0.536;-5.40043022483587
0.544;-0.141126668080688;0.544;-5.59535550698638
0.552;-0.141126668080688;0.552;-5.58535933867097
0.56;-0.121249595656991;0.56;-4.85064096748829
0.568;-0.106341791339219;0.568;-4.3858191408217
0.576;-0.126218863762915;0.576;-5.01557774469256
0.584;-0.136157399974763;0.584;-5.44541298225522
0.592;-0.141126668080688;0.592;-5.56536700204015
0.6;-0.136157399974763;0.6;-5.56036891788244
0.608;-0.121249595656991;0.608;-4.85064096748829
0.616;-0.116280327551067;0.616;-4.70569652691484
0.624;-0.131188131868839;0.624;-5.16052218526602
0.632;-0.136157399974763;0.632;-5.48039957135916
0.64;-0.141126668080688;0.64;-5.54037658125162
0.648;-0.126218863762915;0.648;-5.03557008132338
0.656;-0.111311059445143;0.656;-4.42080572992563
0.664;-0.121249595656991;0.664;-4.77566970512271
0.672;-0.131188131868839;0.672;-5.25548578426242
0.68;-0.141126668080688;0.68;-5.48539765551686
0.688;-0.141126668080688;0.688;-5.56536700204015
0.696;-0.126218863762915;0.696;-4.85563905164599
0.704;-0.111311059445143;0.704;-4.3858191408217
0.712;-0.121249595656991;0.712;-4.83564671501517
0.72;-0.136157399974763;0.72;-5.36044555157423
0.728;-0.141126668080688;0.728;-5.58036125451326
0.736;-0.141126668080688;0.736;-5.58036125451326
0.744;-0.121249595656991;0.744;-4.8606371358037
0.752;-0.106341791339219;0.752;-4.27586128935218
0.76;-0.126218863762915;0.76;-4.94060648232698
0.768;-0.136157399974763;0.768;-5.38543597236276
0.776;-0.141126668080688;0.776;-5.54037658125162
0.784;-0.141126668080688;0.784;-5.57536317035556
0.792;-0.121249595656991;0.792;-4.8656352199614
0.8;-0.116280327551067;0.8;-4.54075974971056
0.808;-0.131188131868839;0.808;-4.99058732390404
0.816;-0.136157399974763;0.816;-5.39543214067817
0.824;-0.146095936186612;0.824;-5.54537466540933
0.832;-0.146095936186612;0.832;-5.62534401193261
0.84;-0.126218863762915;0.84;-4.87563138827682
0.848;-0.121249595656991;0.848;-4.62572718039155
0.856;-0.131188131868839;0.856;-5.09554709121585
0.864;-0.141126668080688;0.864;-5.40043022483587
0.872;-0.141126668080688;0.872;-5.56036891788244
0.88;-0.141126668080688;0.88;-5.48039957135916
0.888;-0.116280327551067;0.888;-4.52576549723744
0.896;-0.126218863762915;0.896;-4.70569652691484
0.904;-0.136157399974763;0.904;-5.22549727931619
0.912;-0.141126668080688;0.912;-5.55537083372474
0.92;-0.146095936186612;0.92;-5.58535933867097
0.928;-0.126218863762915;0.928;-4.87063330411911
0.936;-0.111311059445143;0.936;-4.21088619530201
0.944;-0.126218863762915;0.944;-4.81565437838435
0.952;-0.136157399974763;0.952;-5.30046854168177
0.96;-0.146095936186612;0.96;-5.53038041293621
0.968;-0.146095936186612;0.968;-5.57536317035556
0.976;-0.126218863762915;0.976;-4.88562755659223
0.984;-0.111311059445143;0.984;-4.27086320519447
0.992;-0.131188131868839;0.992;-4.91061797738075
1;-0.136157399974763;1;-5.35044938325882
1.008;-0.146095936186612;1.008;-5.54537466540933
1.016;-0.146095936186612;1.016;-5.62534401193261
1.024;-0.126218863762915;1.024;-4.88562755659223
1.032;-0.121249595656991;1.032;-4.57074825465679
1.04;-0.136157399974763;1.04;-5.06555858626962
1.048;-0.146095936186612;1.048;-5.40043022483587
1.056;-0.141126668080688;1.056;-5.57536317035556
