Temps;EA0;Temps;EA1
0;-0.106341791339219;0;-4.35583063587546
0.016;-0.116280327551067;0.016;-4.93560839816928
0.032;-0.136157399974763;0.032;-5.49039573967457
0.048;-0.121249595656991;0.048;-4.94060648232698
0.064;-0.111311059445143;0.064;-4.45579231902957
0.08;-0.126218863762915;0.08;-5.21550111100078
0.096;-0.131188131868839;0.096;-5.49039573967457
0.112;-0.116280327551067;0.112;-4.79566204175353
0.128;-0.111311059445143;0.128;-4.59074059128761
0.144;-0.131188131868839;0.144;-5.30046854168177
0.16;-0.131188131868839;0.16;-5.45540915057063
0.176;-0.116280327551067;0.176;-4.78066778928041
0.192;-0.121249595656991;0.192;-4.85064096748829
0.208;-0.131188131868839;0.208;-5.41042639315128
0.224;-0.151065204292536;0.224;-5.50039190798998
0.24;-0.101372523233294;0.24;-4.15590726956725
0.256;-0.121249595656991;0.256;-4.98558923974633
0.272;-0.131188131868839;0.272;-5.41542447730899
0.288;-0.131188131868839;0.288;-5.44041489809751
0.304;-0.101372523233294;0.304;-4.23087853193283
0.32;-0.126218863762915;0.32;-5.1405298486352
0.336;-0.131188131868839;0.336;-5.50039190798998
0.352;-0.111311059445143;0.352;-4.71569269523025
0.368;-0.111311059445143;0.368;-4.5807444229722
0.384;-0.131188131868839;0.384;-5.29047237336636
0.4;-0.136157399974763;0.4;-5.50538999214768
0.416;-0.121249595656991;0.416;-4.7656735368073
0.432;-0.116280327551067;0.432;-4.7656735368073
0.448;-0.136157399974763;0.448;-5.41542447730899
0.464;-0.131188131868839;0.464;-5.4254206456244
0.48;-0.0964032551273704;0.48;-4.02595708146691
0.496;-0.121249595656991;0.496;-4.96059881895781
0.512;-0.131188131868839;0.512;-5.47540148720145
0.528;-0.131188131868839;0.528;-5.15552410110831
0.544;-0.111311059445143;0.544;-4.39581530913711
0.56;-0.126218863762915;0.56;-5.16052218526602
0.576;-0.136157399974763;0.576;-5.45540915057063
0.592;-0.121249595656991;0.592;-4.770671620965
0.608;-0.116280327551067;0.608;-4.60073675960302
0.624;-0.136157399974763;0.624;-5.34045321494341
0.64;-0.141126668080688;0.64;-5.51538616046309
0.656;-0.121249595656991;0.656;-4.75067928433418
0.672;-0.121249595656991;0.672;-4.7656735368073
0.688;-0.136157399974763;0.688;-5.37543980404735
0.704;-0.136157399974763;0.704;-5.47040340304375
0.72;-0.111311059445143;0.72;-4.25586895272136
0.736;-0.126218863762915;0.736;-5.02057582885027
0.752;-0.141126668080688;0.752;-5.48539765551686
0.768;-0.131188131868839;0.768;-5.13553176447749
0.784;-0.111311059445143;0.784;-4.3858191408217
0.8;-0.131188131868839;0.8;-5.16052218526602
0.816;-0.141126668080688;0.816;-5.50538999214768
0.832;-0.121249595656991;0.832;-4.73068694770336
0.848;-0.121249595656991;0.848;-4.64571951702237
0.864;-0.141126668080688;0.864;-5.34045321494341
0.88;-0.141126668080688;0.88;-5.43541681393981
0.896;-0.121249595656991;0.896;-4.74068311601877
0.912;-0.126218863762915;0.912;-4.73568503186107
0.928;-0.141126668080688;0.928;-5.41042639315128
0.944;-0.146095936186612;0.944;-5.40542830899358
0.96;-0.126218863762915;0.96;-4.75567736849189
0.976;-0.131188131868839;0.976;-4.89062564074993
0.992;-0.141126668080688;0.992;-5.330457046628
1.008;-0.146095936186612;1.008;-5.46040723472834
1.024;-0.116280327551067;1.024;-4.46578848734498
1.04;-0.126218863762915;1.04;-4.8606371358037
1.056;-0.141126668080688;1.056;-5.36044555157423
1.072;-0.146095936186612;1.072;-5.48039957135916
1.088;-0.116280327551067;1.088;-4.34583446756005
1.104;-0.126218863762915;1.104;-4.7656735368073
1.12;-0.146095936186612;1.12;-5.40542830899358
1.136;-0.146095936186612;1.136;-5.41042639315128
1.152;-0.121249595656991;1.152;-4.69070227444172
1.168;-0.131188131868839;1.168;-4.84064479917288
1.184;-0.146095936186612;1.184;-5.28547428920865
1.2;-0.146095936186612;1.2;-5.43541681393981
1.216;-0.126218863762915;1.216;-4.68570419028401
1.232;-0.126218863762915;1.232;-4.60573484376073
1.248;-0.141126668080688;1.248;-5.06555858626962
1.264;-0.146095936186612;1.264;-5.42042256146669
1.28;-0.146095936186612;1.28;-5.34545129910111
1.296;-0.126218863762915;1.296;-4.63572334870696
1.312;-0.126218863762915;1.312;-4.68570419028401
1.328;-0.136157399974763;1.328;-5.10554325953126
1.344;-0.151065204292536;1.344;-5.41542447730899
