Temps;EA0;Temps;EA1
0;-0.116280327551067;0;-4.96559690311551
0.008;-0.116280327551067;0.008;-4.75067928433418
0.016;-0.126218863762915;0.016;-5.3354551307857
0.024;-0.136157399974763;0.024;-5.7103114426136
0.032;-0.131188131868839;0.032;-5.65533251687884
0.04;-0.111311059445143;0.04;-4.75067928433418
0.048;-0.111311059445143;0.048;-4.93061031401157
0.056;-0.126218863762915;0.056;-5.5203842446208
0.064;-0.131188131868839;0.064;-5.69531719014049
0.072;-0.116280327551067;0.072;-5.03557008132338
0.08;-0.0964032551273704;0.08;-4.2008900269866
0.088;-0.121249595656991;0.088;-5.11553942784667
0.096;-0.131188131868839;0.096;-5.65533251687884
0.104;-0.136157399974763;0.104;-5.68032293766737
0.112;-0.116280327551067;0.112;-4.98059115558863
0.12;-0.111311059445143;0.12;-4.75567736849189
0.128;-0.126218863762915;0.128;-5.36044555157423
0.136;-0.131188131868839;0.136;-5.67032676935196
0.144;-0.131188131868839;0.144;-5.67032676935196
0.152;-0.116280327551067;0.152;-4.89062564074993
0.16;-0.116280327551067;0.16;-4.93061031401157
0.168;-0.136157399974763;0.168;-5.56036891788244
0.176;-0.136157399974763;0.176;-5.68032293766737
0.184;-0.111311059445143;0.184;-5.00058349221945
0.192;-0.106341791339219;0.192;-4.51077124476433
0.2;-0.121249595656991;0.2;-5.16552026942372
0.208;-0.131188131868839;0.208;-5.62034592777491
0.216;-0.131188131868839;0.216;-5.69531719014049
0.224;-0.116280327551067;0.224;-4.95060265064239
0.232;-0.116280327551067;0.232;-4.74568120017648
0.24;-0.126218863762915;0.24;-5.41042639315128
0.248;-0.136157399974763;0.248;-5.66532868519425
0.256;-0.136157399974763;0.256;-5.67532485350966
0.264;-0.106341791339219;0.264;-4.47578465566039
0.272;-0.121249595656991;0.272;-4.97059498727322
0.28;-0.131188131868839;0.28;-5.52538232877851
0.288;-0.131188131868839;0.288;-5.70031527429819
0.296;-0.121249595656991;0.296;-5.00058349221945
0.304;-0.0964032551273704;0.304;-4.26086703687906
0.312;-0.121249595656991;0.312;-5.20050685852766
0.32;-0.131188131868839;0.32;-5.59035742282867
0.328;-0.136157399974763;0.328;-5.7053133584559
0.336;-0.121249595656991;0.336;-4.96059881895781
0.344;-0.111311059445143;0.344;-4.74568120017648
0.352;-0.126218863762915;0.352;-5.34545129910111
0.36;-0.136157399974763;0.36;-5.68032293766737
0.368;-0.136157399974763;0.368;-5.66532868519425
0.376;-0.0964032551273704;0.376;-3.71607586368918
0.384;-0.116280327551067;0.384;-4.97559307143092
0.392;-0.131188131868839;0.392;-5.48039957135916
0.4;-0.131188131868839;0.4;-5.72030761092901
0.408;-0.116280327551067;0.408;-4.99058732390404
0.416;-0.0964032551273704;0.416;-4.25586895272136
0.424;-0.126218863762915;0.424;-5.16552026942372
0.432;-0.131188131868839;0.432;-5.62534401193261
0.44;-0.131188131868839;0.44;-5.68532102182508
0.448;-0.116280327551067;0.448;-4.93061031401157
0.456;-0.116280327551067;0.456;-4.77566970512271
0.464;-0.121249595656991;0.464;-5.30046854168177
0.472;-0.136157399974763;0.472;-5.69531719014049
0.48;-0.136157399974763;0.48;-5.67532485350966
0.488;-0.111311059445143;0.488;-4.5807444229722
0.496;-0.116280327551067;0.496;-4.94560456648469
0.504;-0.131188131868839;0.504;-5.50039190798998
0.512;-0.136157399974763;0.512;-5.69031910598278
0.52;-0.116280327551067;0.52;-5.07055667042732
0.528;-0.101372523233294;0.528;-4.41080956161022
0.536;-0.121249595656991;0.536;-5.11553942784667
0.544;-0.131188131868839;0.544;-5.64033826440573
0.552;-0.131188131868839;0.552;-5.7103114426136
0.56;-0.116280327551067;0.56;-4.9556007348001
0.568;-0.106341791339219;0.568;-4.770671620965
0.576;-0.126218863762915;0.576;-5.36544363573194
0.584;-0.131188131868839;0.584;-5.67032676935196
0.592;-0.136157399974763;0.592;-5.67032676935196
0.6;-0.0964032551273704;0.6;-4.40081339329481
0.608;-0.116280327551067;0.608;-4.92061414569616
0.616;-0.131188131868839;0.616;-5.54037658125162
0.624;-0.136157399974763;0.624;-5.7053133584559
0.632;-0.116280327551067;0.632;-4.97559307143092
0.64;-0.106341791339219;0.64;-4.39581530913711
0.648;-0.126218863762915;0.648;-5.16552026942372
0.656;-0.136157399974763;0.656;-5.6103497594595
0.664;-0.136157399974763;0.664;-5.69031910598278
0.672;-0.116280327551067;0.672;-5.00058349221945
0.68;-0.116280327551067;0.68;-4.72568886354566
0.688;-0.131188131868839;0.688;-5.34545129910111
0.696;-0.131188131868839;0.696;-5.67032676935196
0.704;-0.136157399974763;0.704;-5.65033443272114
0.712;-0.116280327551067;0.712;-4.78066778928041
0.72;-0.106341791339219;0.72;-4.8606371358037
0.728;-0.131188131868839;0.728;-5.45041106641293
0.736;-0.136157399974763;0.736;-5.68032293766737
0.744;-0.131188131868839;0.744;-5.32545896247029
0.752;-0.0964032551273704;0.752;-4.26586512103677
0.76;-0.126218863762915;0.76;-5.07555475458503
0.768;-0.136157399974763;0.768;-5.58036125451326
0.776;-0.141126668080688;0.776;-5.68532102182508
0.784;-0.121249595656991;0.784;-4.97059498727322
0.792;-0.111311059445143;0.792;-4.66071376949549
0.8;-0.131188131868839;0.8;-5.26048386842012
0.808;-0.136157399974763;0.808;-5.65533251687884
0.816;-0.141126668080688;0.816;-5.72530569508672
0.824;-0.116280327551067;0.824;-4.88562755659223
0.832;-0.121249595656991;0.832;-4.89062564074993
0.84;-0.131188131868839;0.84;-5.45041106641293
0.848;-0.141126668080688;0.848;-5.67532485350966
0.856;-0.131188131868839;0.856;-5.30046854168177
0.864;-0.0964032551273704;0.864;-4.04095133394003
0.872;-0.126218863762915;0.872;-5.07055667042732
0.88;-0.136157399974763;0.88;-5.57536317035556
0.888;-0.141126668080688;0.888;-5.73030377924442
0.896;-0.121249595656991;0.896;-4.95060265064239
0.904;-0.116280327551067;0.904;-4.72069077938795
0.912;-0.126218863762915;0.912;-5.25548578426242
0.92;-0.141126668080688;0.92;-5.63534018024802
0.928;-0.141126668080688;0.928;-5.7103114426136
0.936;-0.121249595656991;0.936;-4.90062180906534
0.944;-0.121249595656991;0.944;-4.85563905164599
0.952;-0.136157399974763;0.952;-5.4254206456244
0.96;-0.141126668080688;0.96;-5.71530952677131
0.968;-0.136157399974763;0.968;-5.31546279415488
0.976;-0.0964032551273704;0.976;-3.98597240820527
0.984;-0.126218863762915;0.984;-5.03557008132338
0.992;-0.141126668080688;0.992;-5.55537083372474
1;-0.141126668080688;1;-5.72530569508672
1.008;-0.126218863762915;1.008;-4.93560839816928
1.016;-0.116280327551067;1.016;-4.66071376949549
1.024;-0.131188131868839;1.024;-5.2354934476316
1.032;-0.141126668080688;1.032;-5.68032293766737
1.04;-0.141126668080688;1.04;-5.66033060103655
1.048;-0.121249595656991;1.048;-4.93560839816928
1.056;-0.121249595656991;1.056;-4.82565054669976
1.064;-0.136157399974763;1.064;-5.41042639315128
1.072;-0.141126668080688;1.072;-5.72030761092901
1.08;-0.136157399974763;1.08;-5.34045321494341
1.088;-0.101372523233294;1.088;-3.92599539831281
1.096;-0.126218863762915;1.096;-5.01057966053486
1.104;-0.141126668080688;1.104;-5.57036508619785
1.112;-0.146095936186612;1.112;-5.69031910598278
1.12;-0.126218863762915;1.12;-4.98059115558863
1.128;-0.116280327551067;1.128;-4.54575783386826
1.136;-0.131188131868839;1.136;-5.17051835358143
1.144;-0.146095936186612;1.144;-5.67032676935196
1.152;-0.141126668080688;1.152;-5.65533251687884
1.16;-0.126218863762915;1.16;-4.97059498727322
1.168;-0.121249595656991;1.168;-4.7656735368073
1.176;-0.136157399974763;1.176;-5.36544363573194
1.184;-0.146095936186612;1.184;-5.67532485350966
1.192;-0.146095936186612;1.192;-5.67032676935196
1.2;-0.126218863762915;1.2;-4.88062947243452
1.208;-0.126218863762915;1.208;-4.92061414569616
1.216;-0.146095936186612;1.216;-5.55537083372474
1.224;-0.146095936186612;1.224;-5.67032676935196
1.232;-0.126218863762915;1.232;-5.00058349221945
1.24;-0.116280327551067;1.24;-4.39581530913711
1.248;-0.131188131868839;1.248;-5.13553176447749
1.256;-0.146095936186612;1.256;-5.60035359114409
1.264;-0.151065204292536;1.264;-5.69531719014049
