Temps;EA0;Temps;EA1
0;-0.116280327551067;0;-4.94560456648469
0.008;-0.131188131868839;0.008;-5.47540148720145
0.016;-0.136157399974763;0.016;-5.64033826440573
0.024;-0.126218863762915;0.024;-5.29547045752406
0.032;-0.106341791339219;0.032;-4.4807827398181
0.04;-0.121249595656991;0.04;-4.88062947243452
0.048;-0.126218863762915;0.048;-5.43541681393981
0.056;-0.136157399974763;0.056;-5.64533634856343
0.064;-0.136157399974763;0.064;-5.54537466540933
0.072;-0.111311059445143;0.072;-4.46578848734498
0.08;-0.116280327551067;0.08;-4.90062180906534
0.088;-0.126218863762915;0.088;-5.39543214067817
0.096;-0.131188131868839;0.096;-5.62534401193261
0.104;-0.136157399974763;0.104;-5.62534401193261
0.112;-0.111311059445143;0.112;-4.74068311601877
0.12;-0.116280327551067;0.12;-4.8656352199614
0.128;-0.126218863762915;0.128;-5.38543597236276
0.136;-0.136157399974763;0.136;-5.67032676935196
0.144;-0.136157399974763;0.144;-5.6103497594595
0.152;-0.116280327551067;0.152;-4.79566204175353
0.16;-0.111311059445143;0.16;-4.80066012591124
0.168;-0.126218863762915;0.168;-5.35544746741652
0.176;-0.136157399974763;0.176;-5.67032676935196
0.184;-0.136157399974763;0.184;-5.6103497594595
0.192;-0.116280327551067;0.192;-4.8606371358037
0.2;-0.116280327551067;0.2;-4.79566204175353
0.208;-0.131188131868839;0.208;-5.37543980404735
0.216;-0.141126668080688;0.216;-5.6103497594595
0.224;-0.131188131868839;0.224;-5.6103497594595
0.232;-0.116280327551067;0.232;-4.82065246254206
0.24;-0.111311059445143;0.24;-4.72568886354566
0.248;-0.126218863762915;0.248;-5.34545129910111
0.256;-0.136157399974763;0.256;-5.60035359114409
0.264;-0.136157399974763;0.264;-5.66532868519425
0.272;-0.116280327551067;0.272;-4.89562372490764
0.28;-0.111311059445143;0.28;-4.70069844275713
0.288;-0.126218863762915;0.288;-5.26548195257783
0.296;-0.131188131868839;0.296;-5.57036508619785
0.304;-0.136157399974763;0.304;-5.63034209609032
0.312;-0.116280327551067;0.312;-4.89062564074993
0.32;-0.116280327551067;0.32;-4.6757080219686
0.328;-0.126218863762915;0.328;-5.20550494268537
0.336;-0.136157399974763;0.336;-5.6103497594595
0.344;-0.136157399974763;0.344;-5.64033826440573
0.352;-0.116280327551067;0.352;-4.92061414569616
0.36;-0.111311059445143;0.36;-4.64072143286467
0.368;-0.126218863762915;0.368;-5.12553559616208
0.376;-0.136157399974763;0.376;-5.55537083372474
0.384;-0.136157399974763;0.384;-5.63534018024802
0.392;-0.121249595656991;0.392;-5.01057966053486
0.4;-0.111311059445143;0.4;-4.55075591802597
0.408;-0.126218863762915;0.408;-5.10554325953126
0.416;-0.136157399974763;0.416;-5.52538232877851
0.424;-0.136157399974763;0.424;-5.63534018024802
0.432;-0.121249595656991;0.432;-4.93061031401157
0.44;-0.106341791339219;0.44;-4.29085554182529
0.448;-0.121249595656991;0.448;-5.05556241795421
0.456;-0.136157399974763;0.456;-5.5203842446208
0.464;-0.141126668080688;0.464;-5.68032293766737
0.472;-0.121249595656991;0.472;-4.93560839816928
0.48;-0.0914339870214462;0.48;-3.98097432404757
0.488;-0.121249595656991;0.488;-4.98059115558863
0.496;-0.136157399974763;0.496;-5.49039573967457
0.504;-0.141126668080688;0.504;-5.68032293766737
0.512;-0.121249595656991;0.512;-4.89562372490764
0.52;-0.0964032551273704;0.52;-4.04095133394003
0.528;-0.121249595656991;0.528;-4.96559690311551
0.536;-0.136157399974763;0.536;-5.51538616046309
0.544;-0.141126668080688;0.544;-5.64533634856343
0.552;-0.126218863762915;0.552;-5.12053751200438
0.56;-0.106341791339219;0.56;-4.36582680419087
0.568;-0.121249595656991;0.568;-4.93061031401157
0.576;-0.136157399974763;0.576;-5.51038807630539
0.584;-0.146095936186612;0.584;-5.63034209609032
0.592;-0.131188131868839;0.592;-5.2404915317893
0.6;-0.101372523233294;0.6;-4.22088236361742
0.608;-0.121249595656991;0.608;-4.93061031401157
0.616;-0.136157399974763;0.616;-5.43541681393981
0.624;-0.141126668080688;0.624;-5.60035359114409
0.632;-0.141126668080688;0.632;-5.57036508619785
0.64;-0.111311059445143;0.64;-4.49577699229121
0.648;-0.121249595656991;0.648;-4.89062564074993
0.656;-0.136157399974763;0.656;-5.37543980404735
0.664;-0.141126668080688;0.664;-5.65033443272114
0.672;-0.141126668080688;0.672;-5.6103497594595
0.68;-0.121249595656991;0.68;-4.75567736849189
0.688;-0.121249595656991;0.688;-4.80565821006894
0.696;-0.136157399974763;0.696;-5.31546279415488
0.704;-0.141126668080688;0.704;-5.6153478436172
0.712;-0.146095936186612;0.712;-5.63034209609032
0.72;-0.121249595656991;0.72;-4.88062947243452
0.728;-0.121249595656991;0.728;-4.75567736849189
0.736;-0.131188131868839;0.736;-5.29547045752406
0.744;-0.141126668080688;0.744;-5.59535550698638
0.752;-0.141126668080688;0.752;-5.62034592777491
0.76;-0.126218863762915;0.76;-4.88562755659223
0.768;-0.116280327551067;0.768;-4.65071760118008
0.776;-0.131188131868839;0.776;-5.23049536347389
0.784;-0.146095936186612;0.784;-5.57536317035556
0.792;-0.141126668080688;0.792;-5.67532485350966
0.8;-0.126218863762915;0.8;-4.92061414569616
0.808;-0.106341791339219;0.808;-4.61573101207614
0.816;-0.131188131868839;0.816;-5.11054134368897
0.824;-0.141126668080688;0.824;-5.54037658125162
0.832;-0.146095936186612;0.832;-5.66532868519425
0.84;-0.126218863762915;0.84;-4.8656352199614
0.848;-0.111311059445143;0.848;-4.35583063587546
0.856;-0.131188131868839;0.856;-5.0455662496388
0.864;-0.141126668080688;0.864;-5.54537466540933
0.872;-0.146095936186612;0.872;-5.64033826440573
0.88;-0.126218863762915;0.88;-4.97059498727322
0.888;-0.106341791339219;0.888;-4.23087853193283
0.896;-0.126218863762915;0.896;-4.96059881895781
0.904;-0.141126668080688;0.904;-5.52538232877851
0.912;-0.146095936186612;0.912;-5.6103497594595
0.92;-0.131188131868839;0.92;-5.21050302684307
0.928;-0.111311059445143;0.928;-4.26586512103677
0.936;-0.126218863762915;0.936;-4.94060648232698
0.944;-0.141126668080688;0.944;-5.46540531888604
0.952;-0.146095936186612;0.952;-5.62034592777491
0.96;-0.146095936186612;0.96;-5.56536700204015
0.968;-0.111311059445143;0.968;-4.42580381408334
0.976;-0.126218863762915;0.976;-4.90561989322305
0.984;-0.136157399974763;0.984;-5.39543214067817
0.992;-0.146095936186612;0.992;-5.65033443272114
1;-0.146095936186612;1;-5.60035359114409
1.008;-0.121249595656991;1.008;-4.64072143286467
1.016;-0.126218863762915;1.016;-4.80565821006894
1.024;-0.136157399974763;1.024;-5.32545896247029
1.032;-0.146095936186612;1.032;-5.6103497594595
1.04;-0.146095936186612;1.04;-5.63034209609032
1.048;-0.126218863762915;1.048;-4.88062947243452
1.056;-0.121249595656991;1.056;-4.75567736849189
1.064;-0.136157399974763;1.064;-5.31046470999718
1.072;-0.146095936186612;1.072;-5.58036125451326
1.08;-0.146095936186612;1.08;-5.6153478436172
1.088;-0.126218863762915;1.088;-4.88562755659223
1.096;-0.121249595656991;1.096;-4.66571185365319
1.104;-0.136157399974763;1.104;-5.22549727931619
