Temps;EA0;Temps;EA1
0;-0.221068906597793;0;-7.30316530261189
0.02;-0.250943101942539;0.02;-8.21475331811234
0.04;-0.255922134499997;0.04;-8.39906346332282
0.06;-0.250943101942539;0.06;-8.38411939749494
0.08;-0.226047939155251;0.08;-7.49743815837428
0.1;-0.20613180892542;0.1;-6.81499248556793
0.12;-0.226047939155251;0.12;-7.39282969757915
0.14;-0.240985036827624;0.14;-7.83118896186352
0.16;-0.250943101942539;0.16;-8.29943635780364
0.18;-0.250943101942539;0.18;-8.28449229197577
0.2;-0.250943101942539;0.2;-8.28449229197577
0.22;-0.226047939155251;0.22;-7.52234493475407
0.24;-0.201152776367962;0.24;-6.54101794539019
0.26;-0.20613180892542;0.26;-7.07402295991778
0.28;-0.226047939155251;0.28;-7.61200932972133
0.3;-0.245964069385082;0.3;-7.9905923306942
0.32;-0.250943101942539;0.32;-8.31936177890748
0.34;-0.250943101942539;0.34;-8.19980925228447
0.36;-0.250943101942539;0.36;-8.35423126583919
0.38;-0.221068906597793;0.38;-7.26331446040422
0.4;-0.216089874040335;0.4;-7.0839856704697
0.42;-0.211110841482878;0.42;-6.96941449912265
0.44;-0.226047939155251;0.44;-7.4824940925464
0.46;-0.240985036827624;0.46;-8.14003298897296
0.48;-0.245964069385082;0.48;-8.19482789700851
0.5;-0.255922134499997;0.5;-8.46880243718624
0.52;-0.226047939155251;0.52;-7.53230764530599
0.54;-0.221068906597793;0.54;-7.31312801316381
0.56;-0.191194711253047;0.56;-6.44637219514698
0.58;-0.211110841482878;0.58;-7.14874328905717
0.6;-0.236006004270166;0.6;-7.88100251462311
0.62;-0.245964069385082;0.62;-8.24962280504405
0.64;-0.250943101942539;0.64;-8.33430584473535
0.66;-0.250943101942539;0.66;-8.32434313418344
0.68;-0.221068906597793;0.68;-7.35297885537148
0.7;-0.216089874040335;0.7;-7.18859413126484
0.72;-0.211110841482878;0.72;-7.02919076243415
0.74;-0.231026971712708;0.74;-7.64189746137708
0.76;-0.245964069385082;0.76;-8.11014485731721
0.78;-0.250943101942539;0.78;-8.27951093669981
0.8;-0.250943101942539;0.8;-8.41400752915069
0.82;-0.226047939155251;0.82;-7.4227178292349
0.84;-0.221068906597793;0.84;-7.3380347895436
0.86;-0.186215678695589;0.86;-6.16243494441733
0.88;-0.211110841482878;0.88;-7.06406024936587
0.9;-0.236006004270166;0.9;-7.80628218548372
0.92;-0.240985036827624;0.92;-7.95074148848653
0.94;-0.250943101942539;0.94;-8.33928720001131
0.96;-0.245964069385082;0.96;-8.25958551559597
0.98;-0.250943101942539;0.98;-8.29943635780364
1;-0.221068906597793;1;-7.37290427647531
1.02;-0.216089874040335;1.02;-7.09394838102162
1.04;-0.181236646138132;1.04;-6.12258410220966
1.06;-0.20613180892542;1.06;-6.83491790667176
1.08;-0.226047939155251;1.08;-7.41275511868298
1.1;-0.236006004270166;1.1;-7.79133811965585
1.12;-0.240985036827624;1.12;-8.00553639652207
1.14;-0.245964069385082;1.14;-8.28947364725173
1.16;-0.245964069385082;1.16;-8.16992112062871
1.18;-0.250943101942539;1.18;-8.37913804221898
1.2;-0.231026971712708;1.2;-7.63193475082517
1.22;-0.221068906597793;1.22;-7.40777376340702
1.24;-0.221068906597793;1.24;-7.25833310512826
1.26;-0.201152776367962;1.26;-6.65558911673725
1.28;-0.20613180892542;1.28;-6.97439585439861
1.3;-0.221068906597793;1.3;-7.39282969757915
1.32;-0.231026971712708;1.32;-7.68174830358475
1.34;-0.245964069385082;1.34;-8.13007027842104
1.36;-0.245964069385082;1.36;-8.135051633697
1.38;-0.255922134499997;1.38;-8.41400752915069
1.4;-0.245964069385082;1.4;-8.10516350204125
1.42;-0.236006004270166;1.42;-7.75148727744818
1.44;-0.221068906597793;1.44;-7.27327717095613
1.46;-0.201152776367962;1.46;-6.77514164336026
1.48;-0.211110841482878;1.48;-6.95447043329477
1.5;-0.226047939155251;1.5;-7.15372464433312
1.52;-0.236006004270166;1.52;-7.59706526389346
1.54;-0.245964069385082;1.54;-7.85609573824331
1.56;-0.255922134499997;1.56;-8.09021943621337
1.58;-0.265880199614912;1.58;-8.31438042363152
1.6;-0.260901167057455;1.6;-8.11014485731721
1.62;-0.265880199614912;1.62;-8.25460416032001
1.64;-0.240985036827624;1.64;-7.30814665788785
1.66;-0.236006004270166;1.66;-7.13379922322929
1.68;-0.20613180892542;1.68;-6.22221120772883
1.7;-0.221068906597793;1.7;-6.67551453784108
1.72;-0.240985036827624;1.72;-7.18859413126484
1.74;-0.250943101942539;1.74;-7.48747544782236
1.76;-0.255922134499997;1.76;-7.66680423775688
1.78;-0.275838264729828;1.78;-8.04040588345379
1.8;-0.275838264729828;1.8;-7.93579742265865
1.82;-0.285796329844743;1.82;-8.20479060756043
1.84;-0.280817297287285;1.84;-8.07029401510954
1.86;-0.285796329844743;1.86;-8.18486518645659
1.88;-0.280817297287285;1.88;-8.04538723872975
1.9;-0.280817297287285;1.9;-7.95074148848653
1.92;-0.260901167057455;1.92;-7.38286698702723
1.94;-0.245964069385082;1.94;-7.11885515740141
