Temps;EA0;Temps;EA1
3,57;-0,158418983221054;3,57;-5,38800060097128
3,585;-0,158418983221054;3,585;-5,40786969382316
3,6;-0,163400690071285;3,6;-5,37806605454534
3,615;-0,163400690071285;3,615;-5,38800060097128
3,63;-0,158418983221054;3,63;-5,43270605988801
3,645;-0,163400690071285;3,645;-5,3681315081194
3,66;-0,163400690071285;3,66;-5,43270605988801
3,675;-0,163400690071285;3,675;-5,37309878133237
3,69;-0,163400690071285;3,69;-5,39296787418425
3,705;-0,163400690071285;3,705;-5,43767333310097
3,72;-0,168382396921515;3,72;-5,35819696169347
3,735;-0,168382396921515;3,735;-5,43270605988801
3,75;-0,163400690071285;3,75;-5,3681315081194
3,765;-0,163400690071285;3,765;-5,39296787418425
3,78;-0,168382396921515;3,78;-5,42277151346207
3,795;-0,168382396921515;3,795;-5,37309878133237
3,81;-0,173364103771746;3,81;-5,39793514739722
3,825;-0,173364103771746;3,825;-5,37309878133237
3,84;-0,173364103771746;3,84;-5,18930967245251
3,855;-0,173364103771746;3,855;-5,32342604920268
3,87;-0,168382396921515;3,87;-5,03035692963749
3,885;-0,163400690071285;3,885;-4,77205872256309
3,9;-0,163400690071285;3,9;-4,76212417613715
3,915;-0,163400690071285;3,915;-4,75715690292418
3,93;-0,163400690071285;3,93;-4,75715690292418
3,945;-0,163400690071285;3,945;-4,70251689758152
3,96;-0,163400690071285;3,96;-4,6081387065351
3,975;-0,163400690071285;3,975;-4,62800779938698
3,99;-0,133510448969901;3,99;-3,62958588358015
4,005;-0,143473862670362;4,005;-4,14121502451599
4,02;-0,138492155820131;4,02;-4,0418695602566
4,035;-0,153437276370823;4,035;-4,24552776198834
4,05;-0,163400690071285;4,05;-4,48892414942384
4,065;-0,168382396921515;4,065;-4,64290961902589
4,08;-0,173364103771746;4,08;-4,72735326364636
4,095;-0,178345810621977;4,095;-4,79689508862793
4,11;-0,188309224322438;4,11;-4,95088055822998
4,125;-0,193290931172669;4,125;-5,03035692963749
4,14;-0,193290931172669;4,14;-5,15950603317469
4,155;-0,20325434487313;4,155;-5,21414603851736
4,17;-0,1982726380229;4,17;-5,21414603851736
4,185;-0,208236051723361;4,185;-5,26381877064705
4,2;-0,208236051723361;4,2;-5,30852422956377
4,215;-0,213217758573592;4,215;-5,34826241526753
4,23;-0,213217758573592;4,23;-5,38800060097128
4,245;-0,213217758573592;4,245;-5,31845877598971
4,26;-0,213217758573592;4,26;-5,35819696169347
4,275;-0,218199465423822;4,275;-5,38303332775831
4,29;-0,218199465423822;4,29;-5,3681315081194
4,305;-0,218199465423822;4,305;-5,42277151346207
4,32;-0,218199465423822;4,32;-5,35819696169347
4,335;-0,223181172274053;4,335;-5,3532296884805
4,35;-0,228162879124284;4,35;-5,40290242061019
4,365;-0,228162879124284;4,365;-5,37309878133237
4,38;-0,228162879124284;4,38;-5,42277151346207
4,395;-0,228162879124284;4,395;-5,35819696169347
4,41;-0,233144585974514;4,41;-5,35819696169347
4,425;-0,238126292824745;4,425;-5,41283696703613
4,44;-0,238126292824745;4,44;-5,37806605454534
4,455;-0,238126292824745;4,455;-5,42277151346207
4,47;-0,248089706525207;4,47;-5,36316423490644
4,485;-0,243107999674976;4,485;-5,3532296884805
4,5;-0,248089706525207;4,5;-5,39296787418425
4,515;-0,243107999674976;4,515;-5,37309878133237
4,53;-0,248089706525207;4,53;-5,39793514739722
4,545;-0,248089706525207;4,545;-5,33832786884159
4,56;-0,238126292824745;4,56;-5,11976784747094
4,575;-0,258053120225668;4,575;-5,3532296884805
4,59;-0,243107999674976;4,59;-5,06016056891531
4,605;-0,238126292824745;4,605;-5,03035692963749
4,62;-0,243107999674976;4,62;-5,01048783678561
4,635;-0,233144585974514;4,635;-4,79689508862793
4,65;-0,233144585974514;4,65;-4,79192781541497
4,665;-0,238126292824745;4,665;-4,75218962971121
4,68;-0,238126292824745;4,68;-4,76212417613715
4,695;-0,238126292824745;4,695;-4,70251689758152
4,71;-0,238126292824745;4,71;-4,68761507794261
4,725;-0,238126292824745;4,725;-4,72238599043339
4,74;-0,238126292824745;4,74;-4,70251689758152
4,755;-0,243107999674976;4,755;-4,70748417079449
4,77;-0,243107999674976;4,77;-4,66277871187776
4,785;-0,243107999674976;4,785;-4,66774598509073
4,8;-0,248089706525207;4,8;-4,71741871722043
4,815;-0,248089706525207;4,815;-4,7372878100723
4,83;-0,253071413375437;4,83;-4,8018623618409
4,845;-0,268016533926129;4,845;-5,21414603851736
4,86;-0,282961654476821;4,86;-5,3035569563508
4,875;-0,287943361327052;4,875;-5,34826241526753
4,89;-0,287943361327052;4,89;-5,32839332241565
4,905;-0,297906775027514;4,905;-5,3681315081194
4,92;-0,297906775027514;4,92;-5,27375331707299
4,935;-0,297906775027514;4,935;-5,27872059028596
4,95;-0,287943361327052;4,95;-5,25388422422111
4,965;-0,292925068177283;4,965;-5,18930967245251
4,98;-0,282961654476821;4,98;-5,09493148140609
4,995;-0,277979947626591;4,995;-4,92604419216514
5,01;-0,27299824077636;5,01;-4,8018623618409
5,025;-0,263034827075899;5,025;-4,64787689223886
5,04;-0,263034827075899;5,04;-4,53362960834056
