Temps,EA0
0,-0.261753397993743
0.01,-0.296587495133281
0.02,-0.296587495133281
0.03,-0.276682296767831
0.04,-0.246824499219656
0.05,-0.256777098402381
0.06,-0.301563794724643
0.07,-0.296587495133281
0.08,-0.281658596359193
0.09,-0.246824499219656
0.1,-0.261753397993743
0.11,-0.296587495133281
0.12,-0.291611195541918
0.13,-0.281658596359193
0.14,-0.236871900036931
0.15,-0.261753397993743
0.16,-0.296587495133281
0.17,-0.296587495133281
0.18,-0.281658596359193
0.19,-0.246824499219656
0.2,-0.256777098402381
0.21,-0.296587495133281
0.22,-0.296587495133281
0.23,-0.276682296767831
0.24,-0.246824499219656
0.25,-0.261753397993743
0.26,-0.296587495133281
0.27,-0.296587495133281
0.28,-0.276682296767831
0.29,-0.241848199628294
0.3,-0.251800798811018
0.31,-0.296587495133281
0.32,-0.296587495133281
0.33,-0.281658596359193
0.34,-0.236871900036931
0.35,-0.261753397993743
0.36,-0.296587495133281
0.37,-0.301563794724643
0.38,-0.281658596359193
0.39,-0.246824499219656
0.4,-0.241848199628294
0.41,-0.291611195541918
0.42,-0.301563794724643
0.43,-0.291611195541918
0.44,-0.251800798811018
0.45,-0.231895600445569
0.46,-0.281658596359193
0.47,-0.296587495133281
0.48,-0.286634895950556
0.49,-0.256777098402381
0.5,-0.236871900036931
0.51,-0.276682296767831
0.52,-0.301563794724643
0.53,-0.281658596359193
0.54,-0.271705997176468
0.55,-0.236871900036931
0.56,-0.261753397993743
0.57,-0.301563794724643
0.58,-0.291611195541918
0.59,-0.271705997176468
0.6,-0.236871900036931
0.61,-0.261753397993743
0.62,-0.301563794724643
0.63,-0.296587495133281
0.64,-0.281658596359193
0.65,-0.256777098402381
0.66,-0.236871900036931
0.67,-0.271705997176468
0.68,-0.301563794724643
0.69,-0.296587495133281
0.7,-0.266729697585106
0.71,-0.216966701671481
0.72,-0.261753397993743
0.73,-0.306540094316006
0.74,-0.296587495133281
0.75,-0.286634895950556
0.76,-0.261753397993743
0.77,-0.236871900036931
0.78,-0.276682296767831
0.79,-0.301563794724643
0.8,-0.291611195541918
0.81,-0.266729697585106
0.82,-0.231895600445569
0.83,-0.261753397993743
0.84,-0.296587495133281
0.85,-0.296587495133281
0.86,-0.276682296767831
0.87,-0.241848199628294
0.88,-0.256777098402381
0.89,-0.291611195541918
0.9,-0.301563794724643
0.91,-0.281658596359193
0.92,-0.246824499219656
0.93,-0.266729697585106
0.94,-0.296587495133281
0.95,-0.296587495133281
0.96,-0.276682296767831
0.97,-0.241848199628294
0.98,-0.256777098402381
0.99,-0.296587495133281
1,-0.291611195541918
1.01,-0.276682296767831
1.02,-0.221943001262844
1.03,-0.261753397993743
1.04,-0.296587495133281
1.05,-0.286634895950556
1.06,-0.256777098402381
1.07,-0.231895600445569
1.08,-0.286634895950556
1.09,-0.291611195541918
1.1,-0.276682296767831
1.11,-0.226919300854206
1.12,-0.261753397993743
1.13,-0.296587495133281
1.14,-0.281658596359193
1.15,-0.251800798811018
1.16,-0.256777098402381
1.17,-0.291611195541918
1.18,-0.291611195541918
1.19,-0.266729697585106
1.2,-0.231895600445569
1.21,-0.281658596359193
1.22,-0.291611195541918
1.23,-0.271705997176468
1.24,-0.211990402080119
1.25,-0.261753397993743
1.26,-0.291611195541918
1.27,-0.281658596359193
1.28,-0.246824499219656
1.29,-0.256777098402381
1.3,-0.296587495133281
1.31,-0.291611195541918
1.32,-0.256777098402381
1.33,-0.256777098402381
1.34,-0.296587495133281
1.35,-0.291611195541918
1.36,-0.256777098402381
1.37,-0.231895600445569
1.38,-0.296587495133281
1.39,-0.291611195541918
1.4,-0.261753397993743
1.41,-0.226919300854206
1.42,-0.296587495133281
1.43,-0.291611195541918
1.44,-0.266729697585106
1.45,-0.236871900036931
1.46,-0.296587495133281
1.47,-0.291611195541918
1.48,-0.261753397993743
1.49,-0.251800798811018
1.5,-0.296587495133281
1.51,-0.286634895950556
1.52,-0.251800798811018
1.53,-0.256777098402381
1.54,-0.296587495133281
1.55,-0.286634895950556
1.56,-0.251800798811018
1.57,-0.271705997176468
1.58,-0.296587495133281
1.59,-0.286634895950556
1.6,-0.251800798811018
1.61,-0.256777098402381
1.62,-0.296587495133281
1.63,-0.286634895950556
1.64,-0.246824499219656
1.65,-0.261753397993743
1.66,-0.291611195541918
1.67,-0.281658596359193
1.68,-0.231895600445569
1.69,-0.256777098402381
1.7,-0.296587495133281
1.71,-0.271705997176468
1.72,-0.226919300854206
1.73,-0.291611195541918
1.74,-0.296587495133281
1.75,-0.261753397993743
1.76,-0.261753397993743
1.77,-0.306540094316006
1.78,-0.301563794724643
1.79,-0.251800798811018
1.8,-0.271705997176468
1.81,-0.311516393907368
1.82,-0.286634895950556
1.83,-0.276682296767831
1.84,-0.321468993090093
1.85,-0.311516393907368
1.86,-0.246824499219656
1.87,-0.331421592272818
1.88,-0.331421592272818
1.89,-0.281658596359193
1.9,-0.306540094316006
1.91,-0.346350491046906
1.92,-0.301563794724643
1.93,-0.311516393907368
1.94,-0.35630309022963
1.95,-0.311516393907368
1.96,-0.311516393907368
1.97,-0.361279389820993
1.98,-0.301563794724643
1.99,-0.326445292681456
2,-0.346350491046906
2.01,-0.281658596359193
2.02,-0.35630309022963
2.03,-0.346350491046906
2.04,-0.286634895950556
2.05,-0.351326790638268
2.06,-0.321468993090093
2.07,-0.311516393907368
2.08,-0.346350491046906
2.09,-0.296587495133281
2.1,-0.346350491046906
2.11,-0.336397891864181
2.12,-0.306540094316006
2.13,-0.351326790638268
2.14,-0.296587495133281
2.15,-0.346350491046906
2.16,-0.331421592272818
2.17,-0.306540094316006
2.18,-0.336397891864181
2.19,-0.281658596359193
2.2,-0.346350491046906
2.21,-0.316492693498731
2.22,-0.311516393907368
2.23,-0.341374191455543
2.24,-0.276682296767831
2.25,-0.346350491046906
2.26,-0.296587495133281
2.27,-0.341374191455543
2.28,-0.311516393907368
2.29,-0.301563794724643
2.3,-0.331421592272818
2.31,-0.281658596359193
2.32,-0.341374191455543
2.33,-0.261753397993743
2.34,-0.346350491046906
2.35,-0.301563794724643
2.36,-0.346350491046906
2.37,-0.311516393907368
2.38,-0.311516393907368
2.39,-0.326445292681456
2.4,-0.301563794724643
2.41,-0.341374191455543
2.42,-0.276682296767831
2.43,-0.336397891864181
2.44,-0.271705997176468
2.45,-0.341374191455543
2.46,-0.286634895950556
2.47,-0.341374191455543
2.48,-0.296587495133281
2.49,-0.331421592272818
2.5,-0.316492693498731
2.51,-0.306540094316006
2.52,-0.326445292681456
2.53,-0.296587495133281
2.54,-0.336397891864181
2.55,-0.286634895950556
2.56,-0.346350491046906
2.57,-0.261753397993743
2.58,-0.336397891864181
2.59,-0.271705997176468
2.6,-0.341374191455543
2.61,-0.281658596359193
2.62,-0.341374191455543
2.63,-0.291611195541918
2.64,-0.341374191455543
2.65,-0.306540094316006
2.66,-0.326445292681456
2.67,-0.316492693498731
2.68,-0.301563794724643
2.69,-0.321468993090093
2.7,-0.296587495133281
2.71,-0.336397891864181
2.72,-0.296587495133281
2.73,-0.336397891864181
2.74,-0.271705997176468
2.75,-0.336397891864181
2.76,-0.261753397993743
2.77,-0.341374191455543
2.78,-0.246824499219656
2.79,-0.341374191455543
2.8,-0.281658596359193
2.81,-0.341374191455543
2.82,-0.291611195541918
2.83,-0.341374191455543
2.84,-0.301563794724643
2.85,-0.346350491046906
2.86,-0.301563794724643
2.87,-0.351326790638268
2.88,-0.301563794724643
2.89,-0.346350491046906
2.9,-0.306540094316006
2.91,-0.346350491046906
2.92,-0.301563794724643
2.93,-0.346350491046906
2.94,-0.296587495133281
2.95,-0.351326790638268
2.96,-0.296587495133281
2.97,-0.351326790638268
2.98,-0.296587495133281
2.99,-0.346350491046906
3,-0.286634895950556
3.01,-0.351326790638268
3.02,-0.241848199628294
3.03,-0.346350491046906
3.04,-0.271705997176468
3.05,-0.346350491046906
3.06,-0.306540094316006
3.07,-0.341374191455543
3.08,-0.306540094316006
3.09,-0.341374191455543
