Temps;EA0
0;-0,39611348696053
0,01;-0,341374191455543
0,02;-0,386160887777805
0,03;-0,386160887777805
0,04;-0,321468993090093
0,05;-0,391137187369168
0,06;-0,346350491046906
0,07;-0,381184588186443
0,08;-0,386160887777805
0,09;-0,321468993090093
0,1;-0,401089786551893
0,11;-0,346350491046906
0,12;-0,37620828859508
0,13;-0,386160887777805
0,14;-0,306540094316006
0,15;-0,401089786551893
0,16;-0,346350491046906
0,17;-0,386160887777805
0,18;-0,386160887777805
0,19;-0,316492693498731
0,2;-0,401089786551893
0,21;-0,346350491046906
0,22;-0,37620828859508
0,23;-0,381184588186443
0,24;-0,336397891864181
0,25;-0,39611348696053
0,26;-0,336397891864181
0,27;-0,401089786551893
0,28;-0,371231989003718
0,29;-0,351326790638268
0,3;-0,39611348696053
0,31;-0,331421592272818
0,32;-0,406066086143255
0,33;-0,371231989003718
0,34;-0,341374191455543
0,35;-0,39611348696053
0,36;-0,316492693498731
0,37;-0,401089786551893
0,38;-0,366255689412355
0,39;-0,371231989003718
0,4;-0,391137187369168
0,41;-0,326445292681456
0,42;-0,406066086143255
0,43;-0,346350491046906
0,44;-0,381184588186443
0,45;-0,386160887777805
0,46;-0,321468993090093
0,47;-0,39611348696053
0,48;-0,341374191455543
0,49;-0,39611348696053
0,5;-0,366255689412355
0,51;-0,35630309022963
0,52;-0,39611348696053
0,53;-0,316492693498731
0,54;-0,401089786551893
0,55;-0,366255689412355
0,56;-0,366255689412355
0,57;-0,411042385734618
0,58;-0,291611195541918
0,59;-0,406066086143255
0,6;-0,361279389820993
0,61;-0,35630309022963
0,62;-0,391137187369168
0,63;-0,336397891864181
0,64;-0,39611348696053
0,65;-0,351326790638268
0,66;-0,366255689412355
0,67;-0,391137187369168
0,68;-0,321468993090093
0,69;-0,401089786551893
0,7;-0,35630309022963
0,71;-0,361279389820993
0,72;-0,401089786551893
0,73;-0,291611195541918
0,74;-0,406066086143255
0,75;-0,366255689412355
0,76;-0,361279389820993
0,77;-0,386160887777805
0,78;-0,311516393907368
0,79;-0,401089786551893
0,8;-0,351326790638268
0,81;-0,366255689412355
0,82;-0,39611348696053
0,83;-0,311516393907368
0,84;-0,406066086143255
0,85;-0,35630309022963
0,86;-0,371231989003718
0,87;-0,39611348696053
0,88;-0,326445292681456
0,89;-0,406066086143255
0,9;-0,336397891864181
0,91;-0,406066086143255
0,92;-0,381184588186443
0,93;-0,35630309022963
0,94;-0,420994984917343
0,95;-0,321468993090093
0,96;-0,41601868532598
0,97;-0,381184588186443
0,98;-0,381184588186443
0,99;-0,411042385734618
1;-0,311516393907368
1,01;-0,411042385734618
1,02;-0,361279389820993
1,03;-0,41601868532598
1,04;-0,386160887777805
1,05;-0,371231989003718
1,06;-0,420994984917343
1,07;-0,326445292681456
1,08;-0,425971284508705
1,09;-0,35630309022963
1,1;-0,420994984917343
1,11;-0,391137187369168
1,12;-0,381184588186443
1,13;-0,41601868532598
1,14;-0,366255689412355
1,15;-0,425971284508705
1,16;-0,346350491046906
1,17;-0,43592388369143
1,18;-0,361279389820993
1,19;-0,43592388369143
1,2;-0,386160887777805
1,21;-0,425971284508705
1,22;-0,411042385734618
1,23;-0,406066086143255
1,24;-0,430947584100068
1,25;-0,39611348696053
1,26;-0,445876482874155
1,27;-0,361279389820993
1,28;-0,45582908205688
1,29;-0,361279389820993
1,3;-0,45582908205688
1,31;-0,336397891864181
1,32;-0,470757980830967
1,33;-0,366255689412355
1,34;-0,47573428042233
1,35;-0,386160887777805
1,36;-0,485686879605055
1,37;-0,39611348696053
1,38;-0,49563947878778
1,39;-0,386160887777805
1,4;-0,505592077970505
1,41;-0,391137187369168
1,42;-0,520520976744592
1,43;-0,41601868532598
1,44;-0,520520976744592
1,45;-0,470757980830967
1,46;-0,51554467715323
1,47;-0,490663179196417
1,48;-0,490663179196417
1,49;-0,55535507388413
1,5;-0,445876482874155
1,51;-0,55535507388413
1,52;-0,505592077970505
1,53;-0,530473575927317
1,54;-0,580236571840942
1,55;-0,401089786551893
1,56;-0,570283972658217
1,57;-0,590189171023667
1,58;-0,465781681239605
1,59;-0,585212871432304
1,6;-0,610094369389117
1,61;-0,450852782465518
1,62;-0,580236571840942
1,63;-0,625023268163204
1,64;-0,560331373475492
1,65;-0,510568377561867
1,66;-0,590189171023667
1,67;-0,625023268163204
1,68;-0,629999567754567
1,69;-0,575260272249579
1,7;-0,550378774292767
1,71;-0,505592077970505
1,72;-0,490663179196417
1,73;-0,500615778379142
1,74;-0,530473575927317
1,75;-0,51554467715323
1,76;-0,460805381648242
1,77;-0,39611348696053
1,78;-0,420994984917343
1,79;-0,386160887777805
1,8;-0,351326790638268
1,81;-0,271705997176468
1,82;-0,366255689412355
1,83;-0,316492693498731
1,84;-0,271705997176468
1,85;-0,246824499219656
1,86;-0,241848199628294
1,87;-0,236871900036931
1,88;-0,226919300854206
1,89;-0,197061503306031
1,9;-0,192085203714669
1,91;-0,162227406166494
1,92;-0,137345908209682
1,93;-0,142322207801044
1,94;-0,107488110661507
1,95;-0,0925592118874192
1,96;-0,0726540135219693
1,97;-0,0676777139306068
1,98;-0,0477725155651569
1,99;-0,037819916382432
2;-0,0228910176083446
2,01;-0,0179147180169821
2,02;-0,00298581924289465
2,03;-0,00298581924289465
2,04;0,0069667799398303
2,05;0,0119430795311928
2,06;0,0119430795311928
2,07;0,0119430795311928
2,08;0,0069667799398303
2,09;0,0069667799398303
2,1;0,00199048034846783
2,11;0,00199048034846783
2,12;-0,00298581924289465
2,13;-0,00298581924289465
2,14;-0,00298581924289465
2,15;-0,00298581924289465
2,16;-0,00298581924289465
2,17;0,00199048034846783
2,18;0,00199048034846783
2,19;-0,00298581924289465
2,2;0,00199048034846783
2,21;-0,00298581924289465
2,22;-0,00298581924289465
2,23;-0,00298581924289465
2,24;-0,00298581924289465
2,25;0,00199048034846783
2,26;0,00199048034846783
2,27;-0,00796211883425713
2,28;0,00199048034846783
2,29;-0,0129384184256196
2,3;-0,00298581924289465
2,31;0,00199048034846783
2,32;0,0119430795311928
2,33;0,00199048034846783
2,34;-0,00796211883425713
2,35;0,00199048034846783
2,36;-0,00796211883425713
2,37;0,00199048034846783
2,38;-0,00298581924289465
2,39;0,00199048034846783
2,4;-0,00796211883425713
2,41;0,00199048034846783
2,42;-0,00298581924289465
2,43;0,00199048034846783
2,44;0,00199048034846783
2,45;-0,00298581924289465
2,46;-0,00298581924289465
2,47;-0,00298581924289465
2,48;-0,00796211883425713
2,49;-0,00298581924289465
2,5;-0,00298581924289465
2,51;-0,00298581924289465
2,52;-0,00298581924289465
2,53;-0,00298581924289465
2,54;0,00199048034846783
2,55;0,00199048034846783
2,56;-0,0129384184256196
2,57;-0,00298581924289465
2,58;0,00199048034846783
2,59;0,00199048034846783
2,6;0,00199048034846783
2,61;-0,00298581924289465
