Temps;EA0
6,69;-0,480710580013692
6,7;-0,450852782465518
6,71;-0,49563947878778
6,72;-0,45582908205688
6,73;-0,490663179196417
6,74;-0,460805381648242
6,75;-0,500615778379142
6,76;-0,45582908205688
6,77;-0,505592077970505
6,78;-0,445876482874155
6,79;-0,510568377561867
6,8;-0,45582908205688
6,81;-0,525497276335955
6,82;-0,445876482874155
6,83;-0,51554467715323
6,84;-0,440900183282793
6,85;-0,51554467715323
6,86;-0,425971284508705
6,87;-0,510568377561867
6,88;-0,406066086143255
6,89;-0,510568377561867
6,9;-0,420994984917343
6,91;-0,500615778379142
6,92;-0,45582908205688
6,93;-0,500615778379142
6,94;-0,45582908205688
6,95;-0,485686879605055
6,96;-0,465781681239605
6,97;-0,47573428042233
6,98;-0,480710580013692
6,99;-0,460805381648242
7;-0,505592077970505
7,01;-0,430947584100068
7,02;-0,510568377561867
7,03;-0,401089786551893
7,04;-0,505592077970505
7,05;-0,391137187369168
7,06;-0,510568377561867
7,07;-0,425971284508705
7,08;-0,500615778379142
7,09;-0,45582908205688
7,1;-0,485686879605055
7,11;-0,460805381648242
7,12;-0,465781681239605
7,13;-0,510568377561867
7,14;-0,445876482874155
7,15;-0,505592077970505
7,16;-0,425971284508705
7,17;-0,51554467715323
7,18;-0,406066086143255
7,19;-0,520520976744592
7,2;-0,391137187369168
7,21;-0,500615778379142
7,22;-0,440900183282793
7,23;-0,485686879605055
7,24;-0,460805381648242
7,25;-0,465781681239605
7,26;-0,505592077970505
7,27;-0,450852782465518
7,28;-0,51554467715323
7,29;-0,43592388369143
7,3;-0,51554467715323
7,31;-0,41601868532598
7,32;-0,510568377561867
7,33;-0,37620828859508
7,34;-0,510568377561867
7,35;-0,465781681239605
7,36;-0,505592077970505
7,37;-0,485686879605055
7,38;-0,49563947878778
7,39;-0,525497276335955
7,4;-0,470757980830967
7,41;-0,53544987551868
7,42;-0,465781681239605
7,43;-0,530473575927317
7,44;-0,401089786551893
7,45;-0,525497276335955
7,46;-0,47573428042233
7,47;-0,505592077970505
7,48;-0,510568377561867
7,49;-0,465781681239605
7,5;-0,53544987551868
7,51;-0,440900183282793
7,52;-0,530473575927317
7,53;-0,430947584100068
7,54;-0,51554467715323
7,55;-0,480710580013692
7,56;-0,485686879605055
7,57;-0,53544987551868
7,58;-0,430947584100068
7,59;-0,520520976744592
7,6;-0,470757980830967
7,61;-0,51554467715323
7,62;-0,49563947878778
7,63;-0,470757980830967
7,64;-0,540426175110042
7,65;-0,425971284508705
7,66;-0,530473575927317
7,67;-0,470757980830967
7,68;-0,49563947878778
7,69;-0,525497276335955
7,7;-0,45582908205688
7,71;-0,525497276335955
7,72;-0,43592388369143
7,73;-0,520520976744592
7,74;-0,480710580013692
7,75;-0,47573428042233
7,76;-0,530473575927317
7,77;-0,430947584100068
7,78;-0,530473575927317
7,79;-0,470757980830967
7,8;-0,49563947878778
7,81;-0,520520976744592
7,82;-0,450852782465518
7,83;-0,525497276335955
7,84;-0,445876482874155
7,85;-0,51554467715323
7,86;-0,490663179196417
7,87;-0,47573428042233
7,88;-0,540426175110042
7,89;-0,401089786551893
7,9;-0,530473575927317
7,91;-0,490663179196417
7,92;-0,485686879605055
7,93;-0,55535507388413
7,94;-0,41601868532598
7,95;-0,530473575927317
7,96;-0,505592077970505
7,97;-0,500615778379142
7,98;-0,545402474701405
7,99;-0,406066086143255
8;-0,540426175110042
8,01;-0,530473575927317
8,02;-0,47573428042233
8,03;-0,560331373475492
8,04;-0,505592077970505
8,05;-0,510568377561867
8,06;-0,560331373475492
8,07;-0,430947584100068
8,08;-0,540426175110042
8,09;-0,550378774292767
8,1;-0,465781681239605
8,11;-0,55535507388413
8,12;-0,510568377561867
8,13;-0,490663179196417
8,14;-0,550378774292767
8,15;-0,49563947878778
8,16;-0,510568377561867
8,17;-0,55535507388413
8,18;-0,45582908205688
8,19;-0,525497276335955
8,2;-0,55535507388413
8,21;-0,41601868532598
8,22;-0,540426175110042
8,23;-0,550378774292767
8,24;-0,45582908205688
8,25;-0,540426175110042
8,26;-0,525497276335955
8,27;-0,45582908205688
8,28;-0,545402474701405
8,29;-0,51554467715323
8,3;-0,465781681239605
8,31;-0,540426175110042
8,32;-0,505592077970505
8,33;-0,465781681239605
8,34;-0,545402474701405
8,35;-0,500615778379142
8,36;-0,47573428042233
8,37;-0,545402474701405
8,38;-0,500615778379142
8,39;-0,460805381648242
8,4;-0,540426175110042
8,41;-0,525497276335955
8,42;-0,450852782465518
8,43;-0,545402474701405
8,44;-0,560331373475492
8,45;-0,440900183282793
8,46;-0,540426175110042
8,47;-0,560331373475492
8,48;-0,465781681239605
8,49;-0,530473575927317
8,5;-0,575260272249579
8,51;-0,51554467715323
8,52;-0,500615778379142
8,53;-0,580236571840942
8,54;-0,570283972658217
8,55;-0,450852782465518
8,56;-0,550378774292767
8,57;-0,580236571840942
8,58;-0,520520976744592
8,59;-0,505592077970505
8,6;-0,570283972658217
8,61;-0,585212871432304
8,62;-0,45582908205688
8,63;-0,525497276335955
8,64;-0,570283972658217
8,65;-0,540426175110042
8,66;-0,43592388369143
8,67;-0,53544987551868
8,68;-0,575260272249579
8,69;-0,53544987551868
8,7;-0,450852782465518
8,71;-0,540426175110042
8,72;-0,570283972658217
8,73;-0,525497276335955
8,74;-0,450852782465518
8,75;-0,530473575927317
8,76;-0,570283972658217
8,77;-0,525497276335955
8,78;-0,425971284508705
8,79;-0,520520976744592
8,8;-0,570283972658217
8,81;-0,565307673066854
8,82;-0,465781681239605
8,83;-0,505592077970505
8,84;-0,55535507388413
8,85;-0,570283972658217
8,86;-0,510568377561867
8,87;-0,470757980830967
8,88;-0,53544987551868
8,89;-0,565307673066854
8,9;-0,53544987551868
8,91;-0,45582908205688
8,92;-0,500615778379142
8,93;-0,560331373475492
8,94;-0,570283972658217
8,95;-0,51554467715323
8,96;-0,43592388369143
8,97;-0,520520976744592
8,98;-0,560331373475492
8,99;-0,565307673066854
9;-0,510568377561867
9,01;-0,440900183282793
9,02;-0,505592077970505
9,03;-0,565307673066854
9,04;-0,575260272249579
9,05;-0,520520976744592
9,06;-0,445876482874155
9,07;-0,505592077970505
9,08;-0,570283972658217
9,09;-0,590189171023667
