Temps;EA0
0;-0.0675549558363855
0.008;-0.077489382121712
0.016;-0.0725221689790487
0.024;-0.0675549558363855
0.032;-0.0725221689790487
0.04;-0.0824565952643752
0.048;-0.0675549558363855
0.056;-0.0675549558363855
0.064;-0.0824565952643752
0.072;-0.077489382121712
0.08;-0.0675549558363855
0.088;-0.0725221689790487
0.096;-0.0625877426937222
0.104;-0.0675549558363855
0.112;-0.0675549558363855
0.12;-0.0824565952643752
0.128;-0.077489382121712
0.136;-0.0675549558363855
0.144;-0.0675549558363855
0.152;-0.077489382121712
0.16;-0.0725221689790487
0.168;-0.0675549558363855
0.176;-0.0725221689790487
0.184;-0.0725221689790487
0.192;-0.0625877426937222
0.2;-0.077489382121712
0.208;-0.0725221689790487
0.216;-0.077489382121712
0.224;-0.0625877426937222
0.232;-0.077489382121712
0.24;-0.0725221689790487
0.248;-0.0625877426937222
0.256;-0.0725221689790487
0.264;-0.077489382121712
0.272;-0.0725221689790487
0.28;-0.0725221689790487
0.288;-0.077489382121712
0.296;-0.0824565952643752
0.304;-0.0675549558363855
0.312;-0.0725221689790487
0.32;-0.077489382121712
0.328;-0.0675549558363855
0.336;-0.0675549558363855
0.344;-0.077489382121712
0.352;-0.0824565952643752
0.36;-0.0675549558363855
0.368;-0.077489382121712
0.376;-0.0725221689790487
0.384;-0.057620529551059
0.392;-0.0675549558363855
0.4;-0.077489382121712
0.408;-0.077489382121712
0.416;-0.0675549558363855
0.424;-0.0725221689790487
0.432;-0.077489382121712
0.44;-0.0725221689790487
0.448;-0.0725221689790487
0.456;-0.0824565952643752
0.464;-0.077489382121712
0.472;-0.0625877426937222
0.48;-0.0725221689790487
0.488;-0.077489382121712
0.496;-0.0725221689790487
0.504;-0.0675549558363855
0.512;-0.0725221689790487
0.52;-0.0725221689790487
0.528;-0.0675549558363855
0.536;-0.077489382121712
0.544;-0.077489382121712
0.552;-0.0725221689790487
0.56;-0.0725221689790487
0.568;-0.0725221689790487
0.576;-0.0725221689790487
0.584;-0.0874238084070385
0.592;-0.077489382121712
0.6;-0.077489382121712
0.608;-0.0625877426937222
0.616;-0.0725221689790487
0.624;-0.0824565952643752
0.632;-0.0725221689790487
0.64;-0.0675549558363855
0.648;-0.077489382121712
0.656;-0.0725221689790487
0.664;-0.0625877426937222
0.672;-0.077489382121712
0.68;-0.077489382121712
0.688;-0.0725221689790487
0.696;-0.0675549558363855
0.704;-0.0725221689790487
0.712;-0.0725221689790487
0.72;-0.0675549558363855
0.728;-0.0675549558363855
0.736;-0.0725221689790487
0.744;-0.0725221689790487
0.752;-0.057620529551059
0.76;-0.0625877426937222
0.768;-0.0874238084070385
0.776;-0.077489382121712
0.784;-0.0675549558363855
0.792;-0.0725221689790487
0.8;-0.0675549558363855
0.808;-0.0675549558363855
0.816;-0.0824565952643752
0.824;-0.0824565952643752
0.832;-0.0675549558363855
0.84;-0.0675549558363855
0.848;-0.077489382121712
0.856;-0.0725221689790487
0.864;-0.0725221689790487
0.872;-0.077489382121712
0.88;-0.0725221689790487
0.888;-0.077489382121712
0.896;-0.0725221689790487
0.904;-0.0725221689790487
0.912;-0.0725221689790487
0.92;-0.0675549558363855
0.928;-0.0725221689790487
0.936;-0.0725221689790487
0.944;-0.0675549558363855
0.952;-0.0824565952643752
0.96;-0.0675549558363855
0.968;-0.077489382121712
0.976;-0.0675549558363855
0.984;-0.0725221689790487
0.992;-0.0725221689790487
1;-0.0675549558363855
1.008;-0.077489382121712
1.016;-0.0725221689790487
1.024;-0.0675549558363855
1.032;-0.0625877426937222
1.04;-0.077489382121712
1.048;-0.0725221689790487
1.056;-0.0675549558363855
1.064;-0.077489382121712
1.072;-0.0725221689790487
1.08;-0.0675549558363855
1.088;-0.0725221689790487
1.096;-0.077489382121712
1.104;-0.0725221689790487
1.112;-0.0625877426937222
1.12;-0.0725221689790487
1.128;-0.0725221689790487
1.136;-0.057620529551059
1.144;-0.077489382121712
1.152;-0.0824565952643752
1.16;-0.0725221689790487
1.168;-0.0675549558363855
1.176;-0.0725221689790487
1.184;-0.0675549558363855
1.192;-0.0675549558363855
1.2;-0.077489382121712
1.208;-0.057620529551059
1.216;-0.0675549558363855
1.224;-0.0725221689790487
1.232;-0.0824565952643752
1.24;-0.077489382121712
1.248;-0.0725221689790487
1.256;-0.0675549558363855
1.264;-0.0725221689790487
1.272;-0.077489382121712
1.28;-0.077489382121712
1.288;-0.0824565952643752
1.296;-0.0675549558363855
1.304;-0.0675549558363855
1.312;-0.0725221689790487
1.32;-0.077489382121712
1.328;-0.0675549558363855
1.336;-0.0824565952643752
1.344;-0.0973582346923649
1.352;-0.0725221689790487
1.36;-0.0625877426937222
1.368;-0.0725221689790487
1.376;-0.0725221689790487
1.384;-0.077489382121712
1.392;-0.077489382121712
1.4;-0.0725221689790487
1.408;-0.077489382121712
1.416;-0.0675549558363855
1.424;-0.077489382121712
1.432;-0.0725221689790487
1.44;-0.0725221689790487
1.448;-0.0625877426937222
1.456;-0.0824565952643752
1.464;-0.0824565952643752
1.472;-0.0725221689790487
1.48;-0.077489382121712
1.488;-0.0874238084070385
1.496;-0.077489382121712
1.504;-0.0725221689790487
1.512;-0.0874238084070385
1.52;-0.0725221689790487
1.528;-0.077489382121712
1.536;-0.077489382121712
1.544;-0.0824565952643752
1.552;-0.0725221689790487
1.56;-0.077489382121712
1.568;-0.0973582346923649
1.576;-0.0973582346923649
1.584;-0.0824565952643752
1.592;-0.0824565952643752
1.6;-0.0923910215497017
1.608;-0.0874238084070385
1.616;-0.0824565952643752
