Temps;EA0;Temps;EA1
0;-0.0886750873178244;0;-4.38461141195148
0.005;-0.108601914718747;0.005;-5.34329514205456
0.01;-0.113583621568978;0.01;-5.46747697237879
0.015;-0.0936567941680551;0.015;-4.51376051548868
0.02;-0.113583621568978;0.02;-5.38303332775831
0.025;-0.103620207868516;0.025;-5.18434239923954
0.03;-0.0936567941680551;0.03;-4.59820416010916
0.035;-0.113583621568978;0.035;-5.39793514739722
0.04;-0.103620207868516;0.04;-4.94591328501701
0.045;-0.0936567941680551;0.045;-4.67768053151667
0.05;-0.113583621568978;0.05;-5.45257515273988
0.055;-0.0986385010182858;0.055;-4.8515350939706
0.06;-0.0986385010182858;0.06;-4.74225508328527
0.065;-0.113583621568978;0.065;-5.46250969916582
0.07;-0.0986385010182858;0.07;-4.8018623618409
0.075;-0.108601914718747;0.075;-4.78199326898903
0.08;-0.108601914718747;0.08;-5.4823787920177
0.085;-0.0986385010182858;0.085;-4.81179690826684
0.09;-0.0986385010182858;0.09;-4.89624055288732
0.095;-0.113583621568978;0.095;-5.47741151880473
0.1;-0.0986385010182858;0.1;-4.79192781541497
0.105;-0.103620207868516;0.105;-4.95088055822998
0.11;-0.113583621568978;0.11;-5.47244424559176
0.115;-0.0986385010182858;0.115;-4.76212417613715
0.12;-0.103620207868516;0.12;-5.0452587492764
0.125;-0.113583621568978;0.125;-5.51218243129551
0.13;-0.0886750873178244;0.13;-3.50043678004295
0.135;-0.103620207868516;0.135;-5.12970239389688
0.14;-0.113583621568978;0.14;-5.49231333844364
0.145;-0.0886750873178244;0.145;-4.300167767331
0.15;-0.103620207868516;0.15;-5.15453875996172
0.155;-0.113583621568978;0.155;-5.50721515808254
0.16;-0.0886750873178244;0.16;-4.19088775664568
0.165;-0.108601914718747;0.165;-5.25388422422111
0.17;-0.113583621568978;0.17;-5.46747697237879
0.175;-0.0886750873178244;0.175;-4.30513504054397
0.18;-0.108601914718747;0.18;-5.28368786349893
0.185;-0.113583621568978;0.185;-5.45754242595285
0.19;-0.0836933804675937;0.19;-4.22565866913646
0.195;-0.108601914718747;0.195;-5.33336059562862
0.2;-0.113583621568978;0.2;-5.4823787920177
0.205;-0.0886750873178244;0.205;-4.24056048877537
0.21;-0.118565328419209;0.21;-5.37309878133237
0.215;-0.113583621568978;0.215;-5.44264060631394
0.22;-0.0936567941680551;0.22;-4.53859688155353
0.225;-0.103620207868516;0.225;-5.3532296884805
0.23;-0.113583621568978;0.23;-5.34329514205456
