Temps;EA0;Temps;EA1
0;-0.103620207868516;0;-5.44760787952691
0.005;-0.078711673617363;0.005;-4.25546230841428
0.01;-0.0836933804675937;0.01;-5.13963694032282
0.015;-0.0986385010182858;0.015;-5.24891695100814
0.02;-0.0836933804675937;0.02;-4.68761507794261
0.025;-0.0936567941680551;0.025;-5.02042238321155
0.03;-0.0986385010182858;0.03;-5.41283696703613
0.035;-0.0836933804675937;0.035;-4.69258235115558
0.04;-0.0936567941680551;0.04;-4.9806841975078
0.045;-0.113583621568978;0.045;-5.39296787418425
0.05;-0.0836933804675937;0.05;-4.62800779938698
0.055;-0.0886750873178244;0.055;-4.64787689223886
0.06;-0.103620207868516;0.06;-5.43767333310097
0.065;-0.0886750873178244;0.065;-4.72238599043339
0.07;-0.0886750873178244;0.07;-4.66277871187776
0.075;-0.0986385010182858;0.075;-5.40290242061019
0.08;-0.0886750873178244;0.08;-4.8664369136095
0.085;-0.0836933804675937;0.085;-4.53362960834056
0.09;-0.0936567941680551;0.09;-5.12970239389688
0.095;-0.0986385010182858;0.095;-5.46250969916582
0.1;-0.0737299667671323;0.1;-4.31010231375694
0.105;-0.0936567941680551;0.105;-5.21414603851736
0.11;-0.0986385010182858;0.11;-5.42277151346207
0.115;-0.0737299667671323;0.115;-4.14121502451599
0.12;-0.0986385010182858;0.12;-5.19427694566548
0.125;-0.0986385010182858;0.125;-5.31349150277674
0.13;-0.0836933804675937;0.13;-4.35977504588664
0.135;-0.0936567941680551;0.135;-5.06512784212828
0.14;-0.0986385010182858;0.14;-5.41283696703613
0.145;-0.0886750873178244;0.145;-4.70748417079449
0.15;-0.0936567941680551;0.15;-4.95584783144295
0.155;-0.103620207868516;0.155;-5.47244424559176
0.16;-0.0886750873178244;0.16;-4.66277871187776
0.165;-0.0836933804675937;0.165;-4.67768053151667
0.17;-0.0986385010182858;0.17;-5.39793514739722
0.175;-0.0886750873178244;0.175;-4.74225508328527
0.18;-0.0836933804675937;0.18;-4.66277871187776
0.185;-0.0986385010182858;0.185;-5.37309878133237
0.19;-0.0886750873178244;0.19;-4.8018623618409
0.195;-0.0836933804675937;0.195;-4.62800779938698
0.2;-0.0986385010182858;0.2;-5.25885149743408
0.205;-0.0836933804675937;0.205;-5.24891695100814
0.21;-0.078711673617363;0.21;-4.45912051014602
0.215;-0.103620207868516;0.215;-5.26878604386002
0.22;-0.103620207868516;0.22;-5.41283696703613
0.225;-0.0687482599169016;0.225;-3.95245864242315
0.23;-0.0986385010182858;0.23;-5.29362240992486
0.235;-0.103620207868516;0.235;-5.38303332775831
0.24;-0.0836933804675937;0.24;-4.32997140660882
0.245;-0.0936567941680551;0.245;-5.01545510999858
0.25;-0.103620207868516;0.25;-5.47244424559176
0.255;-0.0886750873178244;0.255;-4.61310597974807
0.26;-0.0886750873178244;0.26;-5.00552056357265
0.265;-0.103620207868516;0.265;-5.46250969916582
0.27;-0.0886750873178244;0.27;-4.70251689758152
