Temps;EA0;Temps;EA1
0;-0.0587848462164402;0;-4.77205872256309
0.008;-0.0737299667671323;0.008;-4.97571692429483
0.016;-0.0687482599169016;0.016;-5.50224788486958
0.024;-0.0687482599169016;0.024;-5.59165880270302
0.032;-0.0687482599169016;0.032;-5.55192061699927
0.04;-0.0587848462164402;0.04;-4.72735326364636
0.048;-0.0538031393662095;0.048;-4.51376051548868
0.056;-0.0587848462164402;0.056;-4.8515350939706
0.064;-0.0637665530666709;0.064;-5.3532296884805
0.072;-0.0687482599169016;0.072;-5.53701879736036
0.08;-0.0637665530666709;0.08;-5.41283696703613
0.088;-0.0587848462164402;0.088;-5.40786969382316
0.096;-0.0587848462164402;0.096;-4.77205872256309
0.104;-0.0587848462164402;0.104;-4.75218962971121
0.112;-0.0587848462164402;0.112;-5.11976784747094
0.12;-0.0637665530666709;0.12;-5.22904785815626
0.128;-0.0687482599169016;0.128;-5.58669152949005
0.136;-0.0687482599169016;0.136;-5.59165880270302
0.144;-0.0538031393662095;0.144;-4.86146964039654
0.152;-0.0488214325159788;0.152;-3.98226228170097
0.16;-0.0587848462164402;0.16;-4.7372878100723
0.168;-0.0687482599169016;0.168;-5.27375331707299
0.176;-0.0687482599169016;0.176;-5.57675698306412
0.184;-0.0687482599169016;0.184;-5.56185516342521
0.192;-0.0637665530666709;0.192;-4.96578237786889
0.2;-0.0587848462164402;0.2;-4.89127327967435
0.208;-0.0587848462164402;0.208;-4.67768053151667
0.216;-0.0637665530666709;0.216;-5.20917876530439
0.224;-0.0637665530666709;0.224;-5.41283696703613
0.232;-0.0687482599169016;0.232;-5.40290242061019
0.24;-0.0687482599169016;0.24;-5.58669152949005
0.248;-0.0587848462164402;0.248;-4.88630600646138
0.256;-0.0538031393662095;0.256;-4.45415323693305
0.264;-0.0587848462164402;0.264;-4.79192781541497
0.272;-0.0687482599169016;0.272;-5.17937512602657
0.28;-0.0687482599169016;0.28;-5.49728061165661
0.288;-0.0687482599169016;0.288;-5.6115278955549
0.296;-0.0587848462164402;0.296;-4.8515350939706
0.304;-0.0538031393662095;0.304;-4.6727132583037
0.312;-0.0538031393662095;0.312;-4.65284416545182
0.32;-0.0587848462164402;0.32;-5.08996420819312
0.328;-0.0687482599169016;0.328;-5.51714970450848
0.336;-0.0637665530666709;0.336;-5.47244424559176
0.344;-0.0687482599169016;0.344;-5.43270605988801
0.352;-0.0587848462164402;0.352;-4.84160054754466
0.36;-0.0488214325159788;0.36;-4.07167319953442
0.368;-0.0637665530666709;0.368;-4.9161096457392
0.376;-0.0637665530666709;0.376;-5.14957148674875
0.384;-0.0687482599169016;0.384;-5.50224788486958
0.392;-0.0687482599169016;0.392;-5.54198607057333
0.4;-0.0737299667671323;0.4;-5.38800060097128
0.408;-0.0538031393662095;0.408;-4.19088775664568
0.416;-0.0538031393662095;0.416;-4.21572412271053
0.424;-0.0637665530666709;0.424;-5.00552056357265
0.432;-0.0687482599169016;0.432;-5.39793514739722
0.44;-0.0687482599169016;0.44;-5.61649516876787
0.448;-0.0687482599169016;0.448;-5.44760787952691
0.456;-0.0587848462164402;0.456;-4.77702599577606
0.464;-0.0538031393662095;0.464;-4.20578957628459
0.472;-0.0587848462164402;0.472;-4.76212417613715
0.48;-0.0687482599169016;0.48;-5.24394967779517
0.488;-0.0687482599169016;0.488;-5.32839332241565
0.496;-0.0737299667671323;0.496;-5.59662607591599
0.504;-0.0737299667671323;0.504;-5.52211697772145
0.512;-0.0637665530666709;0.512;-4.8664369136095
0.52;-0.0538031393662095;0.52;-4.35977504588664
0.528;-0.0587848462164402;0.528;-4.70748417079449
0.536;-0.0687482599169016;0.536;-5.31349150277674
0.544;-0.0737299667671323;0.544;-5.54198607057333
0.552;-0.0737299667671323;0.552;-5.62642971519381
0.56;-0.0637665530666709;0.56;-4.76709144935012
0.568;-0.0587848462164402;0.568;-4.7372878100723
0.576;-0.0538031393662095;0.576;-4.60317143332213
0.584;-0.0637665530666709;0.584;-5.08499693498015
0.592;-0.0637665530666709;0.592;-5.45754242595285
0.6;-0.0737299667671323;0.6;-5.39793514739722
