Temps;EA0;Temps;EA1
0;-0.0637665530666709;0;-5.6115278955549
0.008;-0.0538031393662095;0.008;-4.76709144935012
0.016;-0.0538031393662095;0.016;-4.63794234581292
0.024;-0.0587848462164402;0.024;-5.01545510999858
0.032;-0.0587848462164402;0.032;-5.18930967245251
0.04;-0.0687482599169016;0.04;-5.58172425627708
0.048;-0.0637665530666709;0.048;-5.53701879736036
0.056;-0.0587848462164402;0.056;-4.89127327967435
0.064;-0.0538031393662095;0.064;-4.46408778335899
0.072;-0.0538031393662095;0.072;-4.63297507259995
0.08;-0.0587848462164402;0.08;-5.08002966176718
0.088;-0.0687482599169016;0.088;-5.4823787920177
0.096;-0.0687482599169016;0.096;-5.59165880270302
0.104;-0.0687482599169016;0.104;-5.3532296884805
0.112;-0.0637665530666709;0.112;-4.93597873859107
0.12;-0.0488214325159788;0.12;-4.01703319419175
0.128;-0.0587848462164402;0.128;-4.89624055288732
0.136;-0.0637665530666709;0.136;-5.25388422422111
0.144;-0.0687482599169016;0.144;-5.35819696169347
0.152;-0.0687482599169016;0.152;-5.60159334912896
0.16;-0.0687482599169016;0.16;-5.29858968313783
0.168;-0.0587848462164402;0.168;-4.84160054754466
0.176;-0.0538031393662095;0.176;-4.46905505657196
0.184;-0.0637665530666709;0.184;-4.94094601180404
0.192;-0.0637665530666709;0.192;-5.32839332241565
0.2;-0.0687482599169016;0.2;-5.56682243663818
0.208;-0.0637665530666709;0.208;-5.58172425627708
0.216;-0.0587848462164402;0.216;-4.70251689758152
0.224;-0.0538031393662095;0.224;-4.30513504054397
0.232;-0.0538031393662095;0.232;-4.64787689223886
0.24;-0.0637665530666709;0.24;-5.15453875996172
0.248;-0.0637665530666709;0.248;-5.40290242061019
0.256;-0.0687482599169016;0.256;-5.43270605988801
0.264;-0.078711673617363;0.264;-5.57178970985115
0.272;-0.0637665530666709;0.272;-4.8515350939706
0.28;-0.0538031393662095;0.28;-4.20578957628459
0.288;-0.0587848462164402;0.288;-4.68761507794261
0.296;-0.0637665530666709;0.296;-5.2389824045822
0.304;-0.0637665530666709;0.304;-5.46747697237879
0.312;-0.0687482599169016;0.312;-5.58669152949005
0.32;-0.0587848462164402;0.32;-5.03532420285046
0.328;-0.0538031393662095;0.328;-4.63297507259995
0.336;-0.0587848462164402;0.336;-4.4789896029979
0.344;-0.0587848462164402;0.344;-4.92107691895217
0.352;-0.0687482599169016;0.352;-5.40786969382316
0.36;-0.0637665530666709;0.36;-5.47741151880473
0.368;-0.0687482599169016;0.368;-5.47741151880473
0.376;-0.0637665530666709;0.376;-4.9161096457392
0.384;-0.0587848462164402;0.384;-4.63794234581292
0.392;-0.0538031393662095;0.392;-4.76709144935012
0.4;-0.0587848462164402;0.4;-4.97571692429483
0.408;-0.0687482599169016;0.408;-5.48734606523067
0.416;-0.0687482599169016;0.416;-5.52211697772145
0.424;-0.0687482599169016;0.424;-5.58172425627708
0.432;-0.0637665530666709;0.432;-4.83166600111872
0.44;-0.0488214325159788;0.44;-4.2206913959235
0.448;-0.0587848462164402;0.448;-4.89624055288732
0.456;-0.0637665530666709;0.456;-5.23401513136923
0.464;-0.0687482599169016;0.464;-5.56185516342521
0.472;-0.0687482599169016;0.472;-5.47741151880473
0.48;-0.0687482599169016;0.48;-5.49728061165661
0.488;-0.0587848462164402;0.488;-4.79192781541497
0.496;-0.0587848462164402;0.496;-4.62800779938698
0.504;-0.0637665530666709;0.504;-5.109833301045
0.512;-0.0637665530666709;0.512;-5.21911331173033
0.52;-0.0687482599169016;0.52;-5.66120062768459
0.528;-0.0687482599169016;0.528;-5.52708425093442
0.536;-0.0637665530666709;0.536;-4.89624055288732
0.544;-0.0488214325159788;0.544;-3.88291681744158
0.552;-0.0538031393662095;0.552;-4.58826961368322
0.56;-0.0687482599169016;0.56;-5.22904785815626
0.568;-0.0687482599169016;0.568;-5.47244424559176
0.576;-0.0687482599169016;0.576;-5.61649516876787
0.584;-0.0637665530666709;0.584;-5.03532420285046
0.592;-0.0637665530666709;0.592;-4.92107691895217
0.6;-0.0637665530666709;0.6;-4.55349870119244
0.608;-0.0687482599169016;0.608;-4.99558601714671
0.616;-0.0687482599169016;0.616;-5.42773878667504
0.624;-0.0687482599169016;0.624;-5.33336059562862
0.632;-0.0687482599169016;0.632;-5.67113517411053
0.64;-0.0587848462164402;0.64;-4.78199326898903
0.648;-0.0538031393662095;0.648;-4.4144150512293
0.656;-0.0587848462164402;0.656;-4.74225508328527
0.664;-0.0587848462164402;0.664;-4.92604419216514
0.672;-0.0687482599169016;0.672;-5.49728061165661
0.68;-0.0687482599169016;0.68;-5.52211697772145
0.688;-0.0737299667671323;0.688;-5.58669152949005
0.696;-0.0587848462164402;0.696;-4.71245144400746
0.704;-0.0587848462164402;0.704;-4.56840052083135
0.712;-0.0637665530666709;0.712;-4.8018623618409
0.72;-0.0687482599169016;0.72;-5.25885149743408
0.728;-0.0737299667671323;0.728;-5.54198607057333
0.736;-0.0687482599169016;0.736;-5.3532296884805
0.744;-0.0737299667671323;0.744;-5.63139698840678
0.752;-0.0637665530666709;0.752;-4.77702599577606
0.76;-0.0587848462164402;0.76;-4.52369506191462
0.768;-0.0637665530666709;0.768;-4.95584783144295
0.776;-0.0587848462164402;0.776;-5.12970239389688
0.784;-0.0687482599169016;0.784;-5.55688789021224
0.792;-0.0687482599169016;0.792;-5.53205152414739
0.8;-0.0637665530666709;0.8;-4.95584783144295
0.808;-0.0538031393662095;0.808;-4.20578957628459
0.816;-0.0538031393662095;0.816;-4.39454595837742
0.824;-0.0637665530666709;0.824;-4.98565147072077
0.832;-0.0687482599169016;0.832;-5.41283696703613
