Temps;EA0;Temps;EA1
0;-0.078711673617363;0;-4.65781143866479
0.005;-0.0886750873178244;0.005;-5.47244424559176
0.01;-0.0836933804675937;0.01;-4.76709144935012
0.015;-0.0836933804675937;0.015;-4.75715690292418
0.02;-0.0936567941680551;0.02;-5.47244424559176
0.025;-0.0836933804675937;0.025;-4.83663327433169
0.03;-0.0836933804675937;0.03;-4.77702599577606
0.035;-0.0936567941680551;0.035;-5.39793514739722
0.04;-0.0836933804675937;0.04;-4.82173145469278
0.045;-0.0836933804675937;0.045;-4.83166600111872
0.05;-0.0936567941680551;0.05;-5.45257515273988
0.055;-0.0836933804675937;0.055;-4.82173145469278
0.06;-0.0886750873178244;0.06;-4.92604419216514
0.065;-0.0986385010182858;0.065;-5.47244424559176
0.07;-0.078711673617363;0.07;-4.70251689758152
0.075;-0.0836933804675937;0.075;-4.90120782610029
0.08;-0.0936567941680551;0.08;-5.50721515808254
0.085;-0.078711673617363;0.085;-4.75715690292418
0.09;-0.0836933804675937;0.09;-4.97571692429483
0.095;-0.0936567941680551;0.095;-5.51218243129551
0.1;-0.078711673617363;0.1;-4.78199326898903
0.105;-0.0886750873178244;0.105;-4.99061874393374
0.11;-0.0986385010182858;0.11;-5.42773878667504
0.115;-0.0836933804675937;0.115;-4.77702599577606
0.12;-0.0836933804675937;0.12;-5.02538965642452
0.125;-0.0936567941680551;0.125;-5.47741151880473
0.13;-0.078711673617363;0.13;-4.76709144935012
0.135;-0.0836933804675937;0.135;-5.12970239389688
0.14;-0.0936567941680551;0.14;-5.48734606523067
0.145;-0.0737299667671323;0.145;-4.3498404994607
0.15;-0.0886750873178244;0.15;-5.12473512068391
0.155;-0.0936567941680551;0.155;-5.51218243129551
0.16;-0.0737299667671323;0.16;-4.32003686018288
0.165;-0.0886750873178244;0.165;-5.17937512602657
0.17;-0.0936567941680551;0.17;-5.51218243129551
0.175;-0.0737299667671323;0.175;-4.49885869584978
0.18;-0.0886750873178244;0.18;-5.16944057960063
0.185;-0.0936567941680551;0.185;-5.44760787952691
0.19;-0.078711673617363;0.19;-4.52369506191462
0.195;-0.0886750873178244;0.195;-5.20421149209142
0.2;-0.0936567941680551;0.2;-5.4823787920177
0.205;-0.0687482599169016;0.205;-3.96239318884909
0.21;-0.0886750873178244;0.21;-5.3035569563508
0.215;-0.0936567941680551;0.215;-5.47244424559176
0.22;-0.0687482599169016;0.22;-4.18095321021974
0.225;-0.0836933804675937;0.225;-5.3035569563508
0.23;-0.0936567941680551;0.23;-5.49728061165661
0.235;-0.078711673617363;0.235;-4.37467686552554
0.24;-0.0936567941680551;0.24;-5.34329514205456
0.245;-0.0936567941680551;0.245;-5.49728061165661
0.25;-0.078711673617363;0.25;-4.50879324227571
0.255;-0.0936567941680551;0.255;-5.3035569563508
0.26;-0.0936567941680551;0.26;-5.44760787952691
0.265;-0.078711673617363;0.265;-4.49885869584978
0.27;-0.0886750873178244;0.27;-5.36316423490644
0.275;-0.0936567941680551;0.275;-5.43767333310097
0.28;-0.078711673617363;0.28;-4.60317143332213
0.285;-0.0886750873178244;0.285;-5.44264060631394
0.29;-0.0886750873178244;0.29;-5.06512784212828
0.295;-0.078711673617363;0.295;-4.57336779404432
0.3;-0.0986385010182858;0.3;-5.43767333310097
0.305;-0.0836933804675937;0.305;-4.87140418682247
0.31;-0.078711673617363;0.31;-4.65284416545182
0.315;-0.0936567941680551;0.315;-5.45754242595285
0.32;-0.0836933804675937;0.32;-4.84160054754466
0.325;-0.0836933804675937;0.325;-4.77702599577606
0.33;-0.0936567941680551;0.33;-5.39296787418425
0.335;-0.0886750873178244;0.335;-5.02042238321155
0.34;-0.0836933804675937;0.34;-4.79192781541497
0.345;-0.0936567941680551;0.345;-5.43270605988801
0.35;-0.078711673617363;0.35;-4.79192781541497
0.355;-0.0836933804675937;0.355;-4.83166600111872
0.36;-0.0936567941680551;0.36;-5.51218243129551
0.365;-0.0836933804675937;0.365;-4.77205872256309
0.37;-0.078711673617363;0.37;-4.79689508862793
0.375;-0.0936567941680551;0.375;-5.50224788486958
0.38;-0.078711673617363;0.38;-4.82173145469278
0.385;-0.0836933804675937;0.385;-4.87637146003544
0.39;-0.0936567941680551;0.39;-5.50224788486958
0.395;-0.0836933804675937;0.395;-4.81179690826684
0.4;-0.0836933804675937;0.4;-4.99558601714671
0.405;-0.0936567941680551;0.405;-5.42773878667504
0.41;-0.078711673617363;0.41;-4.79192781541497
0.415;-0.0836933804675937;0.415;-5.0452587492764
0.42;-0.0936567941680551;0.42;-5.4823787920177
0.425;-0.078711673617363;0.425;-4.74722235649824
0.43;-0.0836933804675937;0.43;-5.109833301045
0.435;-0.0936567941680551;0.435;-5.5469533437863
0.44;-0.0737299667671323;0.44;-4.40944777801633
0.445;-0.0886750873178244;0.445;-5.08002966176718
0.45;-0.0936567941680551;0.45;-5.54198607057333
0.455;-0.0737299667671323;0.455;-4.37964413873851
0.46;-0.0886750873178244;0.46;-5.18434239923954
0.465;-0.0936567941680551;0.465;-5.51218243129551
0.47;-0.0737299667671323;0.47;-4.1710186637938
0.475;-0.0886750873178244;0.475;-5.26878604386002
0.48;-0.078711673617363;0.48;-5.40786969382316
0.485;-0.0737299667671323;0.485;-4.38461141195148
0.49;-0.0886750873178244;0.49;-5.31349150277674
0.495;-0.0936567941680551;0.495;-5.46747697237879
0.5;-0.0737299667671323;0.5;-4.35480777267367
0.505;-0.0936567941680551;0.505;-5.3532296884805
0.51;-0.0936567941680551;0.51;-5.51218243129551
0.515;-0.0737299667671323;0.515;-4.35480777267367
0.52;-0.0936567941680551;0.52;-5.30852422956377
0.525;-0.0936567941680551;0.525;-5.50721515808254
0.53;-0.078711673617363;0.53;-4.57833506725729
0.535;-0.0936567941680551;0.535;-5.39793514739722
0.54;-0.0886750873178244;0.54;-5.13963694032282
0.545;-0.078711673617363;0.545;-4.6727132583037
0.55;-0.0936567941680551;0.55;-5.44264060631394
0.555;-0.078711673617363;0.555;-4.77205872256309
0.56;-0.0836933804675937;0.56;-4.68761507794261
0.565;-0.0986385010182858;0.565;-5.4823787920177
0.57;-0.078711673617363;0.57;-4.76709144935012
0.575;-0.078711673617363;0.575;-4.77702599577606
0.58;-0.0936567941680551;0.58;-5.4823787920177
0.585;-0.0836933804675937;0.585;-4.83166600111872
0.59;-0.0836933804675937;0.59;-4.79192781541497
0.595;-0.0936567941680551;0.595;-5.42773878667504
0.6;-0.0836933804675937;0.6;-4.82669872790575
0.605;-0.0836933804675937;0.605;-4.8664369136095
0.61;-0.0886750873178244;0.61;-5.47244424559176
0.615;-0.0836933804675937;0.615;-4.81179690826684
0.62;-0.0886750873178244;0.62;-4.97571692429483
0.625;-0.0886750873178244;0.625;-5.4823787920177
0.63;-0.078711673617363;0.63;-4.71741871722043
0.635;-0.0936567941680551;0.635;-4.99061874393374
0.64;-0.0986385010182858;0.64;-5.51218243129551
0.645;-0.0836933804675937;0.645;-4.73232053685933
0.65;-0.0886750873178244;0.65;-5.08996420819312
0.655;-0.0936567941680551;0.655;-5.52211697772145
0.66;-0.0737299667671323;0.66;-4.21572412271053
0.665;-0.0886750873178244;0.665;-5.08996420819312
0.67;-0.0986385010182858;0.67;-5.45257515273988
0.675;-0.078711673617363;0.675;-4.39951323159039
0.68;-0.0936567941680551;0.68;-5.15950603317469
0.685;-0.103620207868516;0.685;-5.47741151880473
0.69;-0.0737299667671323;0.69;-4.14121502451599
0.695;-0.0936567941680551;0.695;-5.26381877064705
0.7;-0.0986385010182858;0.7;-5.45754242595285
0.705;-0.078711673617363;0.705;-4.26539685484022
0.71;-0.0936567941680551;0.71;-5.26381877064705
0.715;-0.0986385010182858;0.715;-5.49728061165661
0.72;-0.0737299667671323;0.72;-3.98722955491394
0.725;-0.0936567941680551;0.725;-5.2886551367119
0.73;-0.103620207868516;0.73;-5.50224788486958
0.735;-0.078711673617363;0.735;-4.24552776198834
0.74;-0.0936567941680551;0.74;-5.2389824045822
0.745;-0.0986385010182858;0.745;-5.44264060631394
0.75;-0.078711673617363;0.75;-4.17598593700677
0.755;-0.0986385010182858;0.755;-5.31349150277674
0.76;-0.103620207868516;0.76;-5.45257515273988
0.765;-0.0836933804675937;0.765;-4.51376051548868
0.77;-0.103620207868516;0.77;-5.38800060097128
0.775;-0.0986385010182858;0.775;-5.1744078528136
0.78;-0.0836933804675937;0.78;-4.32003686018288
0.785;-0.0986385010182858;0.785;-5.37309878133237
0.79;-0.103620207868516;0.79;-5.44760787952691
0.795;-0.0737299667671323;0.795;-4.51376051548868
0.8;-0.0986385010182858;0.8;-5.38800060097128
0.805;-0.103620207868516;0.805;-5.45754242595285
0.81;-0.0886750873178244;0.81;-4.58826961368322
0.815;-0.0986385010182858;0.815;-5.2886551367119
0.82;-0.0986385010182858;0.82;-5.22408058494329
0.825;-0.0886750873178244;0.825;-4.52369506191462
0.83;-0.103620207868516;0.83;-5.3532296884805
0.835;-0.103620207868516;0.835;-5.4178042402491
0.84;-0.0886750873178244;0.84;-4.59820416010916
0.845;-0.108601914718747;0.845;-5.42773878667504
0.85;-0.0986385010182858;0.85;-5.07009511534125
0.855;-0.0836933804675937;0.855;-4.49885869584978
0.86;-0.103620207868516;0.86;-5.41283696703613
0.865;-0.0986385010182858;0.865;-4.99558601714671
0.87;-0.0886750873178244;0.87;-4.58330234047025
0.875;-0.103620207868516;0.875;-5.4178042402491
0.88;-0.0986385010182858;0.88;-5.01545510999858
0.885;-0.0836933804675937;0.885;-4.66774598509073
0.89;-0.108601914718747;0.89;-5.32342604920268
0.895;-0.103620207868516;0.895;-5.06512784212828
0.9;-0.0886750873178244;0.9;-4.63794234581292
0.905;-0.0986385010182858;0.905;-5.38303332775831
0.91;-0.0986385010182858;0.91;-4.91114237252623
0.915;-0.0936567941680551;0.915;-4.68264780472964
0.92;-0.108601914718747;0.92;-5.45754242595285
0.925;-0.0986385010182858;0.925;-4.75218962971121
0.93;-0.0886750873178244;0.93;-4.57833506725729
0.935;-0.108601914718747;0.935;-5.43270605988801
